#,Date-Time (PST/PDT),Temperature   (°C),RH   (%),Dew Point   (°C),Host Connected,End of File
5896,04-17-2024 13:49:17,10.36,84.67,7.90,,
5897,04-17-2024 13:59:17,10.63,81.08,7.53,,
5898,04-17-2024 14:09:17,10.68,75.67,6.57,,
5899,04-17-2024 14:19:17,10.55,74.19,6.16,,
5900,04-17-2024 14:29:17,10.54,79.76,7.20,,
5901,04-17-2024 14:39:17,10.54,81.87,7.58,,
5902,04-17-2024 14:49:17,10.49,74.09,6.08,,
5903,04-17-2024 14:59:17,10.49,80.32,7.25,,
5904,04-17-2024 15:09:17,10.64,78.39,7.04,,
5905,04-17-2024 15:19:17,10.57,76.68,6.66,,
5906,04-17-2024 15:29:17,10.50,78.63,6.95,,
5907,04-17-2024 15:39:17,10.46,80.41,7.25,,
5908,04-17-2024 15:49:17,10.64,78.19,7.01,,
5909,04-17-2024 15:59:17,10.65,78.66,7.10,,
5910,04-17-2024 16:09:17,10.63,80.08,7.34,,
5911,04-17-2024 16:19:17,10.50,74.02,6.07,,
5912,04-17-2024 16:29:17,10.56,79.41,7.16,,
5913,04-17-2024 16:39:17,10.44,82.66,7.63,,
5914,04-17-2024 16:49:17,10.48,72.18,5.69,,
5915,04-17-2024 16:59:17,10.27,78.44,6.70,,
5916,04-17-2024 17:09:17,10.55,80.30,7.31,,
5917,04-17-2024 17:19:17,10.65,76.02,6.61,,
5918,04-17-2024 17:29:17,10.48,80.77,7.32,,
5919,04-17-2024 17:39:17,10.55,81.00,7.44,,
5920,04-17-2024 17:49:17,10.64,74.60,6.32,,
5921,04-17-2024 17:59:17,10.56,80.93,7.44,,
5922,04-17-2024 18:09:17,10.50,78.76,6.98,,
5923,04-17-2024 18:19:17,10.57,77.65,6.84,,
5924,04-17-2024 18:29:17,10.62,78.18,6.98,,
5925,04-17-2024 18:39:17,10.50,80.09,7.22,,
5926,04-17-2024 18:49:17,10.57,76.44,6.61,,
5927,04-17-2024 18:59:17,10.41,77.73,6.70,,
5928,04-17-2024 19:09:17,10.35,79.86,7.03,,
5929,04-17-2024 19:19:17,10.62,70.53,5.49,,
5930,04-17-2024 19:29:17,10.69,79.57,7.31,,
5931,04-17-2024 19:39:17,10.52,79.63,7.16,,
5932,04-17-2024 19:49:17,10.43,78.58,6.88,,
5933,04-17-2024 19:59:17,10.55,80.08,7.27,,
5934,04-17-2024 20:09:17,10.25,78.51,6.69,,
5935,04-17-2024 20:19:17,9.36,69.83,4.14,,
5936,04-17-2024 20:29:17,8.07,74.41,3.81,,
5937,04-17-2024 20:39:17,7.05,73.30,2.61,,
5938,04-17-2024 20:49:17,6.39,69.68,1.26,,
5939,04-17-2024 20:59:17,5.80,76.62,2.02,,
5940,04-17-2024 21:09:17,5.02,81.42,2.10,,
5941,04-17-2024 21:19:17,4.53,83.44,1.98,,
5942,04-17-2024 21:29:17,4.68,86.36,2.61,,
5943,04-17-2024 21:39:17,4.74,89.34,3.14,,
5944,04-17-2024 21:49:17,4.76,79.91,1.59,,
5945,04-17-2024 21:59:17,4.65,85.60,2.45,,
5946,04-17-2024 22:09:17,4.57,86.89,2.58,,
5947,04-17-2024 22:19:17,4.93,77.85,1.39,,
5948,04-17-2024 22:29:17,4.87,82.57,2.16,,
5949,04-17-2024 22:39:17,4.79,87.56,2.91,,
5950,04-17-2024 22:49:17,4.98,80.57,1.93,,
5951,04-17-2024 22:59:17,4.81,86.69,2.79,,
5952,04-17-2024 23:09:17,4.97,88.29,3.20,,
5953,04-17-2024 23:19:17,4.84,79.42,1.59,,
5954,04-17-2024 23:29:17,4.96,84.92,2.64,,
5955,04-17-2024 23:39:17,4.98,86.25,2.88,,
5956,04-17-2024 23:49:17,5.22,79.37,1.95,,
5957,04-17-2024 23:59:17,5.03,83.03,2.39,,
5958,04-18-2024 00:09:17,5.05,88.75,3.35,,
5959,04-18-2024 00:19:17,5.38,79.58,2.14,,
5960,04-18-2024 00:29:17,5.27,80.20,2.14,,
5961,04-18-2024 00:39:17,5.28,88.54,3.55,,
5962,04-18-2024 00:49:17,5.45,76.47,1.65,,
5963,04-18-2024 00:59:17,5.23,84.14,2.78,,
5964,04-18-2024 01:09:17,5.38,84.92,3.05,,
5965,04-18-2024 01:19:17,5.38,73.84,1.10,,
5966,04-18-2024 01:29:17,5.38,81.54,2.48,,
5967,04-18-2024 01:39:17,5.40,84.96,3.08,,
5968,04-18-2024 01:49:17,5.63,77.10,1.94,,
5969,04-18-2024 01:59:17,5.60,78.79,2.21,,
5970,04-18-2024 02:09:17,5.60,86.44,3.52,,
5971,04-18-2024 02:19:17,5.57,80.70,2.53,,
5972,04-18-2024 02:29:17,5.46,86.29,3.36,,
5973,04-18-2024 02:39:17,5.74,84.64,3.36,,
5974,04-18-2024 02:49:17,5.77,75.39,1.76,,
5975,04-18-2024 02:59:17,5.85,79.80,2.64,,
5976,04-18-2024 03:09:17,5.70,83.19,3.08,,
5977,04-18-2024 03:19:17,5.79,75.78,1.85,,
5978,04-18-2024 03:29:17,5.94,73.03,1.48,,
5979,04-18-2024 03:39:17,5.85,83.84,3.34,,
5980,04-18-2024 03:49:17,5.85,74.06,1.59,,
5981,04-18-2024 03:59:17,6.06,80.65,2.99,,
5982,04-18-2024 04:09:17,5.86,81.39,2.93,,
5983,04-18-2024 04:19:17,6.16,73.71,1.83,,
5984,04-18-2024 04:29:17,6.02,77.05,2.31,,
5985,04-18-2024 04:39:17,6.05,81.09,3.05,,
5986,04-18-2024 04:49:17,6.19,75.66,2.22,,
5987,04-18-2024 04:59:17,6.15,75.92,2.23,,
5988,04-18-2024 05:09:17,6.22,81.67,3.32,,
5989,04-18-2024 05:19:17,6.20,72.87,1.70,,
5990,04-18-2024 05:29:17,6.23,74.69,2.08,,
5991,04-18-2024 05:39:17,6.15,82.52,3.41,,
5992,04-18-2024 05:49:17,6.58,71.92,1.89,,
5993,04-18-2024 05:59:17,6.40,72.65,1.85,,
5994,04-18-2024 06:09:17,6.40,78.62,2.96,,
5995,04-18-2024 06:19:17,6.36,74.71,2.20,,
5996,04-18-2024 06:29:17,6.48,73.48,2.09,,
5997,04-18-2024 06:39:17,6.45,76.30,2.59,,
5998,04-18-2024 06:49:17,6.52,73.18,2.07,,
5999,04-18-2024 06:59:17,6.56,71.32,1.75,,
6000,04-18-2024 07:09:17,6.71,74.95,2.59,,
6001,04-18-2024 07:19:17,6.40,73.74,2.06,,
6002,04-18-2024 07:29:17,6.87,72.67,2.31,,
6003,04-18-2024 07:39:17,7.54,82.96,4.84,,
6004,04-18-2024 07:49:17,8.47,80.02,5.23,,
6005,04-18-2024 07:59:17,9.29,75.24,5.14,,
6006,04-18-2024 08:09:17,9.94,80.88,6.82,,
6007,04-18-2024 08:19:17,10.50,76.83,6.62,,
6008,04-18-2024 08:29:17,10.49,77.02,6.64,,
6009,04-18-2024 08:39:17,10.59,79.89,7.28,,
6010,04-18-2024 08:49:17,10.75,77.03,6.90,,
6011,04-18-2024 08:59:17,10.46,78.49,6.89,,
6012,04-18-2024 09:09:17,10.50,77.67,6.77,,
6013,04-18-2024 09:19:17,10.68,78.30,7.07,,
6014,04-18-2024 09:29:17,10.42,80.40,7.21,,
6015,04-18-2024 09:39:17,10.46,83.32,7.77,,
6016,04-18-2024 09:49:17,10.34,81.15,7.26,,
6017,04-18-2024 09:59:17,10.43,77.22,6.63,,
6018,04-18-2024 10:09:17,10.34,82.12,7.43,,
6019,04-18-2024 10:19:17,10.64,77.84,6.94,,
6020,04-18-2024 10:29:17,10.39,76.24,6.40,,
6021,04-18-2024 10:39:17,10.62,80.62,7.43,,
6022,04-18-2024 10:49:17,10.73,74.00,6.30,,
6023,04-18-2024 10:59:17,10.55,74.69,6.26,,
6024,04-18-2024 11:09:17,10.55,81.56,7.54,,
6025,04-18-2024 11:19:17,10.59,76.58,6.66,,
6026,04-18-2024 11:29:17,10.60,75.48,6.46,,
6027,04-18-2024 11:39:17,10.08,85.24,7.72,,
6028,04-18-2024 11:49:17,10.15,81.02,7.06,,
6029,04-18-2024 11:59:17,10.12,83.47,7.46,,
6030,04-18-2024 12:09:17,10.20,85.77,7.93,,
6031,04-18-2024 12:19:17,10.24,82.31,7.37,,
6032,04-18-2024 12:29:17,9.99,85.29,7.65,,
6033,04-18-2024 12:39:17,10.19,82.21,7.30,,
6034,04-18-2024 12:49:17,10.28,79.54,6.91,,
6035,04-18-2024 12:59:17,10.26,79.92,6.96,,
6036,04-18-2024 13:09:17,10.23,82.99,7.48,,
6037,04-18-2024 13:19:17,10.26,82.90,7.50,,
6038,04-18-2024 13:29:17,10.14,78.61,6.60,,
6039,04-18-2024 13:39:17,10.23,80.96,7.12,,
6040,04-18-2024 13:49:17,10.21,86.29,8.03,,
6041,04-18-2024 13:59:17,10.25,77.80,6.56,,
6042,04-18-2024 14:09:17,10.28,83.76,7.67,,
6043,04-18-2024 14:19:17,10.30,82.14,7.40,,
6044,04-18-2024 14:29:17,10.20,82.46,7.35,,
6045,04-18-2024 14:39:17,10.18,80.78,7.03,,
6046,04-18-2024 14:49:17,10.16,84.24,7.64,,
6047,04-18-2024 14:59:17,10.20,78.62,6.66,,
6048,04-18-2024 15:09:17,10.20,80.61,7.02,,
6049,04-18-2024 15:19:17,10.20,78.75,6.68,,
6050,04-18-2024 15:29:17,10.18,79.76,6.85,,
6051,04-18-2024 15:39:17,10.29,81.23,7.23,,
6052,04-18-2024 15:49:17,10.30,79.64,6.95,,
6053,04-18-2024 15:59:17,9.95,79.30,6.54,,
6054,04-18-2024 16:09:17,10.23,84.13,7.68,,
6055,04-18-2024 16:19:17,10.29,78.64,6.76,,
6056,04-18-2024 16:29:17,10.31,78.82,6.81,,
6057,04-18-2024 16:39:17,10.24,85.42,7.91,,
6058,04-18-2024 16:49:17,10.30,78.85,6.81,,
6059,04-18-2024 16:59:17,10.20,75.43,6.06,,
6060,04-18-2024 17:09:17,10.15,85.39,7.82,,
6061,04-18-2024 17:19:17,10.19,82.73,7.39,,
6062,04-18-2024 17:29:17,10.08,77.74,6.38,,
6063,04-18-2024 17:39:17,10.11,81.45,7.09,,
6064,04-18-2024 17:49:17,10.20,80.48,7.00,,
6065,04-18-2024 17:59:17,10.25,78.42,6.67,,
6066,04-18-2024 18:09:17,10.21,80.28,6.97,,
6067,04-18-2024 18:19:17,10.24,83.78,7.63,,
6068,04-18-2024 18:29:17,10.25,74.84,6.00,,
6069,04-18-2024 18:39:17,10.19,76.52,6.26,,
6070,04-18-2024 18:49:17,10.04,85.86,7.79,,
6071,04-18-2024 18:59:17,10.23,79.44,6.84,,
6072,04-18-2024 19:09:17,9.96,82.07,7.05,,
6073,04-18-2024 19:19:17,9.95,86.84,7.87,,
6074,04-18-2024 19:29:17,10.15,75.38,6.01,,
6075,04-18-2024 19:39:17,10.11,80.56,6.93,,
6076,04-18-2024 19:49:17,10.06,82.23,7.18,,
6077,04-18-2024 19:59:17,9.93,75.59,5.83,,
6078,04-18-2024 20:09:17,9.98,74.66,5.70,,
6079,04-18-2024 20:19:17,8.95,76.29,5.02,,
6080,04-18-2024 20:29:17,7.92,73.14,3.42,,
6081,04-18-2024 20:39:17,6.51,74.10,2.23,,
6082,04-18-2024 20:49:17,5.83,78.61,2.41,,
6083,04-18-2024 20:59:17,5.41,77.65,1.83,,
6084,04-18-2024 21:09:17,4.72,81.53,1.83,,
6085,04-18-2024 21:19:17,4.60,88.13,2.81,,
6086,04-18-2024 21:29:17,4.59,83.16,1.98,,
6087,04-18-2024 21:39:17,4.56,82.65,1.86,,
6088,04-18-2024 21:49:17,4.37,89.34,2.78,,
6089,04-18-2024 21:59:17,4.48,89.81,2.96,,
6090,04-18-2024 22:09:17,4.42,84.17,1.98,,
6091,04-18-2024 22:19:17,4.63,89.18,3.01,,
6092,04-18-2024 22:29:17,4.69,82.80,2.03,,
6093,04-18-2024 22:39:17,4.76,84.90,2.44,,
6094,04-18-2024 22:49:17,4.66,90.48,3.24,,
6095,04-18-2024 22:59:17,4.69,82.81,2.03,,
6096,04-18-2024 23:09:17,4.81,88.00,3.00,,
6097,04-18-2024 23:19:17,4.73,90.58,3.32,,
6098,04-18-2024 23:29:17,4.91,84.72,2.56,,
6099,04-18-2024 23:39:17,4.76,87.51,2.87,,
6100,04-18-2024 23:49:17,4.93,90.70,3.54,,
6101,04-18-2024 23:59:17,5.00,84.45,2.60,,
6102,04-19-2024 00:09:17,4.96,84.45,2.56,,
6103,04-19-2024 00:19:17,4.98,88.53,3.25,,
6104,04-19-2024 00:29:17,4.97,78.67,1.58,,
6105,04-19-2024 00:39:17,5.27,81.70,2.41,,
6106,04-19-2024 00:49:17,5.10,89.82,3.57,,
6107,04-19-2024 00:59:17,5.24,82.10,2.44,,
6108,04-19-2024 01:09:17,5.07,82.32,2.31,,
6109,04-19-2024 01:19:17,5.13,90.32,3.68,,
6110,04-19-2024 01:29:17,5.34,79.40,2.07,,
6111,04-19-2024 01:39:17,5.23,83.50,2.67,,
6112,04-19-2024 01:49:17,5.17,85.57,2.95,,
6113,04-19-2024 01:59:17,5.23,79.97,2.06,,
6114,04-19-2024 02:09:17,5.49,79.89,2.30,,
6115,04-19-2024 02:19:17,5.21,85.37,2.96,,
6116,04-19-2024 02:29:17,5.53,78.07,2.02,,
6117,04-19-2024 02:39:17,5.33,79.36,2.05,,
6118,04-19-2024 02:49:17,5.46,87.12,3.49,,
6119,04-19-2024 02:59:17,5.35,77.98,1.83,,
6120,04-19-2024 03:09:17,5.35,82.56,2.63,,
6121,04-19-2024 03:19:17,5.59,85.16,3.29,,
6122,04-19-2024 03:29:17,5.28,76.45,1.49,,
6123,04-19-2024 03:39:17,5.48,80.51,2.40,,
6124,04-19-2024 03:49:17,5.49,86.51,3.42,,
6125,04-19-2024 03:59:17,5.54,80.34,2.43,,
6126,04-19-2024 04:09:17,5.46,78.40,2.01,,
6127,04-19-2024 04:19:17,5.66,85.76,3.47,,
6128,04-19-2024 04:29:17,5.61,79.90,2.42,,
6129,04-19-2024 04:39:17,5.39,80.49,2.31,,
6130,04-19-2024 04:49:17,5.55,83.42,2.97,,
6131,04-19-2024 04:59:17,5.94,74.56,1.77,,
6132,04-19-2024 05:09:17,5.89,79.42,2.60,,
6133,04-19-2024 05:19:17,5.71,83.29,3.11,,
6134,04-19-2024 05:29:17,5.66,78.29,2.18,,
6135,04-19-2024 05:39:17,5.97,71.80,1.28,,
6136,04-19-2024 05:49:17,5.75,82.62,3.02,,
6137,04-19-2024 05:59:17,5.94,74.37,1.73,,
6138,04-19-2024 06:09:17,5.85,78.73,2.45,,
6139,04-19-2024 06:19:17,5.91,79.70,2.67,,
6140,04-19-2024 06:29:17,6.04,75.50,2.04,,
6141,04-19-2024 06:39:17,5.91,79.67,2.67,,
6142,04-19-2024 06:49:17,5.91,80.53,2.82,,
6143,04-19-2024 06:59:17,6.06,76.02,2.16,,
6144,04-19-2024 07:09:17,6.04,76.07,2.14,,
6145,04-19-2024 07:19:17,5.99,83.71,3.45,,
6146,04-19-2024 07:29:17,6.29,78.01,2.75,,
6147,04-19-2024 07:39:17,6.98,88.91,5.28,,
6148,04-19-2024 07:49:17,8.04,85.21,5.72,,
6149,04-19-2024 07:59:17,9.10,79.84,5.82,,
6150,04-19-2024 08:09:17,9.82,82.47,6.99,,
6151,04-19-2024 08:19:17,10.08,84.65,7.62,,
6152,04-19-2024 08:29:17,10.15,80.89,7.03,,
6153,04-19-2024 08:39:17,10.07,79.05,6.61,,
6154,04-19-2024 08:49:17,10.26,84.12,7.71,,
6155,04-19-2024 08:59:17,9.93,82.72,7.14,,
6156,04-19-2024 09:09:17,10.05,81.12,6.97,,
6157,04-19-2024 09:19:17,10.11,81.97,7.18,,
6158,04-19-2024 09:29:17,10.13,82.48,7.29,,
6159,04-19-2024 09:39:17,10.09,78.85,6.60,,
6160,04-19-2024 09:49:17,10.06,83.45,7.39,,
6161,04-19-2024 09:59:17,10.22,81.39,7.18,,
6162,04-19-2024 10:09:17,9.97,77.16,6.17,,
6163,04-19-2024 10:19:17,10.05,85.37,7.71,,
6164,04-19-2024 10:29:17,10.15,78.75,6.64,,
6165,04-19-2024 10:39:17,10.07,79.09,6.62,,
6166,04-19-2024 10:49:17,10.13,81.23,7.07,,
6167,04-19-2024 10:59:17,10.06,84.14,7.51,,
6168,04-19-2024 11:09:17,10.18,78.62,6.64,,
6169,04-19-2024 11:19:17,9.94,85.43,7.62,,
6170,04-19-2024 11:29:17,10.21,81.63,7.22,,
6171,04-19-2024 11:39:17,9.96,77.49,6.22,,
6172,04-19-2024 11:49:17,9.97,80.25,6.74,,
6173,04-19-2024 11:59:17,10.18,78.73,6.66,,
6174,04-19-2024 12:09:17,10.07,79.01,6.61,,
6175,04-19-2024 12:19:17,10.10,80.29,6.87,,
6176,04-19-2024 12:29:17,10.18,80.74,7.02,,
6177,04-19-2024 12:39:17,10.03,78.49,6.47,,
6178,04-19-2024 12:49:17,10.08,81.83,7.13,,
6179,04-19-2024 12:59:17,10.18,81.77,7.21,,
6180,04-19-2024 13:09:17,10.07,80.13,6.81,,
6181,04-19-2024 13:19:17,10.08,82.26,7.20,,
6182,04-19-2024 13:29:17,10.13,82.41,7.28,,
6183,04-19-2024 13:39:17,10.13,80.67,6.97,,
6184,04-19-2024 13:49:17,10.05,80.27,6.81,,
6185,04-19-2024 13:59:17,10.06,83.27,7.36,,
6186,04-19-2024 14:09:17,10.28,73.89,5.84,,
6187,04-19-2024 14:19:17,10.11,85.48,7.80,,
6188,04-19-2024 14:29:17,10.09,83.64,7.46,,
6189,04-19-2024 14:39:17,10.04,76.51,6.11,,
6190,04-19-2024 14:49:17,9.86,80.73,6.72,,
6191,04-19-2024 14:59:17,10.12,81.26,7.07,,
6192,04-19-2024 15:09:17,10.19,77.32,6.41,,
6193,04-19-2024 15:19:17,9.99,80.15,6.74,,
6194,04-19-2024 15:29:17,10.00,80.88,6.88,,
6195,04-19-2024 15:39:17,10.08,79.56,6.72,,
6196,04-19-2024 15:49:17,10.15,80.49,6.96,,
6197,04-19-2024 15:59:17,10.21,78.78,6.70,,
6198,04-19-2024 16:09:17,9.98,79.77,6.66,,
6199,04-19-2024 16:19:17,9.97,85.17,7.61,,
6200,04-19-2024 16:29:17,10.14,79.33,6.74,,
6201,04-19-2024 16:39:17,10.13,81.64,7.15,,
6202,04-19-2024 16:49:17,10.09,80.35,6.87,,
6203,04-19-2024 16:59:17,10.07,79.97,6.78,,
6204,04-19-2024 17:09:17,10.12,75.16,5.93,,
6205,04-19-2024 17:19:17,10.15,83.82,7.55,,
6206,04-19-2024 17:29:17,10.16,80.26,6.93,,
6207,04-19-2024 17:39:17,9.99,72.74,5.34,,
6208,04-19-2024 17:49:17,10.03,84.78,7.59,,
6209,04-19-2024 17:59:17,10.08,85.47,7.76,,
6210,04-19-2024 18:09:17,10.18,82.06,7.26,,
6211,04-19-2024 18:19:17,10.07,80.65,6.90,,
6212,04-19-2024 18:29:17,10.07,85.38,7.74,,
6213,04-19-2024 18:39:17,10.10,78.73,6.58,,
6214,04-19-2024 18:49:17,9.97,86.65,7.86,,
6215,04-19-2024 18:59:17,10.18,80.14,6.92,,
6216,04-19-2024 19:09:17,10.06,70.62,4.97,,
6217,04-19-2024 19:19:17,10.12,82.16,7.23,,
6218,04-19-2024 19:29:17,10.11,84.62,7.65,,
6219,04-19-2024 19:39:17,10.18,79.51,6.80,,
6220,04-19-2024 19:49:17,9.98,77.27,6.20,,
6221,04-19-2024 19:59:17,10.08,80.48,6.88,,
6222,04-19-2024 20:09:17,9.81,70.67,4.75,,
6223,04-19-2024 20:19:17,8.82,74.60,4.57,,
6224,04-19-2024 20:29:17,7.50,78.34,3.99,,
6225,04-19-2024 20:39:17,6.63,71.70,1.89,,
6226,04-19-2024 20:49:17,5.86,77.85,2.30,,
6227,04-19-2024 20:59:17,5.16,79.10,1.84,,
6228,04-19-2024 21:09:17,4.84,85.09,2.56,,
6229,04-19-2024 21:19:17,4.45,83.62,1.92,,
6230,04-19-2024 21:29:17,4.46,87.82,2.62,,
6231,04-19-2024 21:39:17,4.35,82.39,1.62,,
6232,04-19-2024 21:49:17,4.51,90.50,3.10,,
6233,04-19-2024 21:59:17,4.52,86.33,2.44,,
6234,04-19-2024 22:09:17,4.61,81.62,1.74,,
6235,04-19-2024 22:19:17,4.52,86.04,2.40,,
6236,04-19-2024 22:29:17,4.57,91.74,3.34,,
6237,04-19-2024 22:39:17,4.91,82.15,2.12,,
6238,04-19-2024 22:49:17,4.66,84.19,2.23,,
6239,04-19-2024 22:59:17,4.61,87.18,2.67,,
6240,04-19-2024 23:09:17,4.62,81.25,1.69,,
6241,04-19-2024 23:19:17,5.01,83.96,2.53,,
6242,04-19-2024 23:29:17,4.92,86.86,2.92,,
6243,04-19-2024 23:39:17,4.87,76.34,1.06,,
6244,04-19-2024 23:49:17,4.93,83.90,2.44,,
6245,04-19-2024 23:59:17,4.79,89.64,3.24,,
6246,04-20-2024 00:09:17,4.98,81.94,2.16,,
6247,04-20-2024 00:19:17,4.93,82.22,2.16,,
6248,04-20-2024 00:29:17,4.90,85.79,2.72,,
6249,04-20-2024 00:39:17,4.91,78.59,1.51,,
6250,04-20-2024 00:49:17,5.26,82.60,2.55,,
6251,04-20-2024 00:59:17,5.03,85.62,2.82,,
6252,04-20-2024 01:09:17,5.03,78.92,1.68,,
6253,04-20-2024 01:19:17,5.40,81.73,2.54,,
6254,04-20-2024 01:29:17,5.17,86.48,3.10,,
6255,04-20-2024 01:39:17,5.30,80.93,2.29,,
6256,04-20-2024 01:49:17,5.37,79.33,2.09,,
6257,04-20-2024 01:59:17,5.06,86.48,3.00,,
6258,04-20-2024 02:09:17,5.47,75.76,1.54,,
6259,04-20-2024 02:19:17,5.31,85.40,3.06,,
6260,04-20-2024 02:29:17,5.34,87.31,3.41,,
6261,04-20-2024 02:39:17,5.27,76.85,1.55,,
6262,04-20-2024 02:49:17,5.52,76.89,1.80,,
6263,04-20-2024 02:59:17,5.33,85.52,3.10,,
6264,04-20-2024 03:09:17,5.46,79.98,2.29,,
6265,04-20-2024 03:19:17,5.46,78.41,2.01,,
6266,04-20-2024 03:29:17,5.61,84.12,3.14,,
6267,04-20-2024 03:39:17,5.47,73.32,1.08,,
6268,04-20-2024 03:49:17,5.34,80.19,2.21,,
6269,04-20-2024 03:59:17,5.46,82.90,2.79,,
6270,04-20-2024 04:09:17,5.69,75.98,1.80,,
6271,04-20-2024 04:19:17,5.81,76.99,2.10,,
6272,04-20-2024 04:29:17,5.62,82.11,2.81,,
6273,04-20-2024 04:39:17,5.83,80.89,2.81,,
6274,04-20-2024 04:49:17,5.76,74.80,1.64,,
6275,04-20-2024 04:59:17,5.59,81.92,2.75,,
6276,04-20-2024 05:09:17,5.83,76.12,1.96,,
6277,04-20-2024 05:19:17,5.92,76.15,2.05,,
6278,04-20-2024 05:29:17,5.98,82.86,3.30,,
6279,04-20-2024 05:39:17,5.81,75.43,1.81,,
6280,04-20-2024 05:49:17,6.02,75.85,2.09,,
6281,04-20-2024 05:59:17,5.78,82.62,3.06,,
6282,04-20-2024 06:09:17,6.05,75.22,2.00,,
6283,04-20-2024 06:19:17,5.95,76.06,2.06,,
6284,04-20-2024 06:29:17,6.02,82.93,3.35,,
6285,04-20-2024 06:39:17,5.97,75.96,2.06,,
6286,04-20-2024 06:49:17,6.04,79.42,2.75,,
6287,04-20-2024 06:59:17,6.09,81.43,3.15,,
6288,04-20-2024 07:09:17,5.91,74.05,1.64,,
6289,04-20-2024 07:19:17,6.08,77.25,2.40,,
6290,04-20-2024 07:29:17,6.23,83.79,3.70,,
6291,04-20-2024 07:39:17,7.29,82.28,4.48,,
6292,04-20-2024 07:49:17,7.92,75.81,3.93,,
6293,04-20-2024 07:59:17,8.91,83.32,6.24,,
6294,04-20-2024 08:09:17,9.90,78.82,6.40,,
6295,04-20-2024 08:19:17,10.07,80.34,6.85,,
6296,04-20-2024 08:29:17,10.08,84.73,7.64,,
6297,04-20-2024 08:39:17,9.96,83.95,7.39,,
6298,04-20-2024 08:49:17,10.27,76.59,6.35,,
6299,04-20-2024 08:59:17,10.16,82.31,7.30,,
6300,04-20-2024 09:09:17,10.12,81.75,7.15,,
6301,04-20-2024 09:19:17,9.98,77.25,6.19,,
6302,04-20-2024 09:29:17,9.99,83.83,7.40,,
6303,04-20-2024 09:39:17,10.27,80.51,7.08,,
6304,04-20-2024 09:49:17,10.27,79.69,6.93,,
6305,04-20-2024 09:59:17,10.20,81.41,7.17,,
6306,04-20-2024 10:09:17,10.11,81.64,7.12,,
6307,04-20-2024 10:19:17,9.97,77.85,6.30,,
6308,04-20-2024 10:29:17,10.07,84.05,7.51,,
6309,04-20-2024 10:39:17,10.07,81.16,7.00,,
6310,04-20-2024 10:49:17,10.03,77.71,6.32,,
6311,04-20-2024 10:59:17,10.10,85.29,7.75,,
6312,04-20-2024 11:09:17,10.04,84.41,7.54,,
6313,04-20-2024 11:19:17,10.23,77.72,6.52,,
6314,04-20-2024 11:29:17,10.09,79.17,6.65,,
6315,04-20-2024 11:39:17,10.06,79.68,6.72,,
6316,04-20-2024 11:49:17,10.13,83.95,7.55,,
6317,04-20-2024 11:59:17,10.18,82.51,7.34,,
6318,04-20-2024 12:09:17,10.18,81.13,7.10,,
6319,04-20-2024 12:19:17,9.91,85.32,7.57,,
6320,04-20-2024 12:29:17,10.05,81.57,7.05,,
6321,04-20-2024 12:39:17,10.19,84.36,7.68,,
6322,04-20-2024 12:49:17,10.18,81.52,7.17,,
6323,04-20-2024 12:59:17,10.09,82.29,7.22,,
6324,04-20-2024 13:09:17,10.10,80.30,6.87,,
6325,04-20-2024 13:19:17,10.14,79.20,6.71,,
6326,04-20-2024 13:29:17,10.09,81.10,7.01,,
6327,04-20-2024 13:39:17,9.95,81.25,6.90,,
6328,04-20-2024 13:49:17,10.21,75.76,6.13,,
6329,04-20-2024 13:59:17,10.19,79.60,6.83,,
6330,04-20-2024 14:09:17,10.22,77.31,6.44,,
6331,04-20-2024 14:19:17,10.25,79.66,6.90,,
6332,04-20-2024 14:29:17,10.08,81.02,6.98,,
6333,04-20-2024 14:39:17,10.04,86.63,7.92,,
6334,04-20-2024 14:49:17,10.26,74.53,5.95,,
6335,04-20-2024 14:59:17,10.25,78.94,6.77,,
6336,04-20-2024 15:09:17,10.26,77.69,6.55,,
6337,04-20-2024 15:19:17,9.99,74.92,5.76,,
6338,04-20-2024 15:29:17,10.13,82.67,7.33,,
6339,04-20-2024 15:39:17,10.26,84.00,7.69,,
6340,04-20-2024 15:49:17,10.16,77.50,6.42,,
6341,04-20-2024 15:59:17,10.07,81.87,7.12,,
6342,04-20-2024 16:09:17,10.08,81.63,7.09,,
6343,04-20-2024 16:19:17,10.22,76.05,6.20,,
6344,04-20-2024 16:29:17,10.13,86.09,7.92,,
6345,04-20-2024 16:39:17,10.20,82.21,7.31,,
6346,04-20-2024 16:49:17,10.15,75.83,6.09,,
6347,04-20-2024 16:59:17,9.97,80.90,6.85,,
6348,04-20-2024 17:09:17,10.21,81.85,7.26,,
6349,04-20-2024 17:19:17,10.23,79.09,6.78,,
6350,04-20-2024 17:29:17,9.97,83.35,7.29,,
6351,04-20-2024 17:39:17,10.03,80.94,6.91,,
6352,04-20-2024 17:49:17,10.14,76.44,6.20,,
6353,04-20-2024 17:59:17,10.09,83.64,7.46,,
6354,04-20-2024 18:09:17,10.24,78.38,6.66,,
6355,04-20-2024 18:19:17,9.99,72.82,5.35,,
6356,04-20-2024 18:29:17,10.21,79.19,6.77,,
6357,04-20-2024 18:39:17,10.05,79.28,6.63,,
6358,04-20-2024 18:49:17,10.30,79.05,6.84,,
6359,04-20-2024 18:59:17,9.98,79.57,6.62,,
6360,04-20-2024 19:09:17,10.07,84.87,7.65,,
