#,Date-Time (PST/PDT),Temperature   (°C),RH   (%),Dew Point   (°C),Button Down,Started Offset,Host Connected,End of File
4829,04-09-2025 02:00:00,6.21,95.36,5.53,,,,
4830,04-09-2025 02:10:00,6.11,94.95,5.37,,,,
4831,04-09-2025 02:20:00,6.09,95.20,5.39,,,,
4832,04-09-2025 02:30:00,6.13,95.32,5.45,,,,
4833,04-09-2025 02:40:00,5.94,94.90,5.19,,,,
4834,04-09-2025 02:50:00,5.70,94.90,4.95,,,,
4835,04-09-2025 03:00:00,5.72,95.89,5.12,,,,
4836,04-09-2025 03:10:00,5.64,95.94,5.05,,,,
4837,04-09-2025 03:20:00,5.67,96.49,5.16,,,,
4838,04-09-2025 03:30:00,5.80,96.77,5.33,,,,
4839,04-09-2025 03:40:00,5.87,96.84,5.42,,,,
4840,04-09-2025 03:50:00,5.89,96.72,5.41,,,,
4841,04-09-2025 04:00:00,5.79,96.27,5.25,,,,
4842,04-09-2025 04:10:00,5.72,96.23,5.17,,,,
4843,04-09-2025 04:20:00,5.69,96.38,5.16,,,,
4844,04-09-2025 04:30:00,5.74,96.50,5.23,,,,
4845,04-09-2025 04:40:00,5.65,96.41,5.13,,,,
4846,04-09-2025 04:50:00,5.69,96.95,5.25,,,,
4847,04-09-2025 05:00:00,5.69,97.11,5.28,,,,
4848,04-09-2025 05:10:00,5.69,97.14,5.28,,,,
4849,04-09-2025 05:20:00,5.72,97.00,5.28,,,,
4850,04-09-2025 05:30:00,5.66,96.85,5.21,,,,
4851,04-09-2025 05:40:00,5.67,97.03,5.24,,,,
4852,04-09-2025 05:50:00,5.71,96.84,5.25,,,,
4853,04-09-2025 06:00:00,5.63,96.68,5.15,,,,
4854,04-09-2025 06:10:00,5.54,96.78,5.08,,,,
4855,04-09-2025 06:20:00,5.59,97.19,5.18,,,,
4856,04-09-2025 06:30:00,5.58,97.21,5.17,,,,
4857,04-09-2025 06:40:00,5.63,97.51,5.27,,,,
4858,04-09-2025 06:50:00,5.76,97.77,5.44,,,,
4859,04-09-2025 07:00:00,5.92,97.94,5.62,,,,
4860,04-09-2025 07:10:00,6.08,97.83,5.77,,,,
4861,04-09-2025 07:20:00,6.38,97.91,6.08,,,,
4862,04-09-2025 07:30:00,6.72,97.58,6.37,,,,
4863,04-09-2025 07:40:00,7.07,96.84,6.61,,,,
4864,04-09-2025 07:50:00,7.31,95.38,6.63,,,,
4865,04-09-2025 08:00:00,7.58,94.09,6.69,,,,
4866,04-09-2025 08:10:00,7.99,92.86,6.91,,,,
4867,04-09-2025 08:20:00,8.59,91.97,7.36,,,,
4868,04-09-2025 08:30:00,9.33,87.90,7.44,,,,
4869,04-09-2025 08:40:00,9.62,86.89,7.56,,,,
4870,04-09-2025 08:50:00,10.02,86.03,7.80,,,,
4871,04-09-2025 09:00:00,10.58,84.45,8.08,,,,
4872,04-09-2025 09:10:00,10.92,82.41,8.05,,,,
4873,04-09-2025 09:20:00,11.30,80.81,8.13,,,,
4874,04-09-2025 09:30:00,11.19,78.39,7.59,,,,
4875,04-09-2025 09:40:00,11.67,77.66,7.91,,,,
4876,04-09-2025 09:50:00,11.88,77.28,8.04,,,,
4877,04-09-2025 10:00:00,11.95,74.65,7.61,,,,
4878,04-09-2025 10:10:00,11.90,75.97,7.81,,,,
4879,04-09-2025 10:20:00,11.59,76.76,7.66,,,,
4880,04-09-2025 10:30:00,12.80,79.90,9.43,,,,
4881,04-09-2025 10:40:00,14.82,68.16,9.02,,,,
4882,04-09-2025 10:50:00,15.62,63.21,8.67,,,,
4883,04-09-2025 11:00:00,15.26,64.02,8.51,,,,
4884,04-09-2025 11:10:00,16.50,58.56,8.37,,,,
4885,04-09-2025 11:20:00,17.75,55.26,8.68,,,,
4886,04-09-2025 11:30:00,17.61,52.11,7.68,,,,
4887,04-09-2025 11:40:00,16.08,58.80,8.03,,,,
4888,04-09-2025 11:50:00,15.74,60.19,8.06,,,,
4889,04-09-2025 12:00:00,15.34,61.16,7.92,,,,
4890,04-09-2025 12:10:00,15.77,62.48,8.64,,,,
4891,04-09-2025 12:20:00,16.69,58.12,8.44,,,,
4892,04-09-2025 12:30:00,15.85,60.86,8.32,,,,
4893,04-09-2025 12:40:00,15.22,63.98,8.47,,,,
4894,04-09-2025 12:50:00,16.29,62.75,9.19,,,,
4895,04-09-2025 13:00:00,16.62,60.98,9.08,,,,
4896,04-09-2025 13:10:00,17.03,59.89,9.20,,,,
4897,04-09-2025 13:20:00,16.21,57.31,7.78,,,,
4898,04-09-2025 13:30:00,16.23,59.97,8.47,,,,
4899,04-09-2025 13:40:00,16.48,60.56,8.84,,,,
4900,04-09-2025 13:50:00,16.07,53.28,6.58,,,,
4901,04-09-2025 14:00:00,16.12,60.36,8.46,,,,
4902,04-09-2025 14:10:00,16.38,58.76,8.31,,,,
4903,04-09-2025 14:20:00,16.12,54.82,7.05,,,,
4904,04-09-2025 14:30:00,15.31,59.18,7.40,,,,
4905,04-09-2025 14:40:00,15.47,61.85,8.20,,,,
4906,04-09-2025 14:50:00,15.98,60.99,8.48,,,,
4907,04-09-2025 15:00:00,16.56,58.93,8.52,,,,
4908,04-09-2025 15:10:00,16.57,53.61,7.14,,,,
4909,04-09-2025 15:20:00,15.94,54.46,6.78,,,,
4910,04-09-2025 15:30:00,15.61,56.70,7.06,,,,
4911,04-09-2025 15:40:00,15.60,52.94,6.05,,,,
4912,04-09-2025 15:50:00,15.48,57.56,7.15,,,,
4913,04-09-2025 16:00:00,15.44,54.99,6.45,,,,
4914,04-09-2025 16:10:00,15.19,55.90,6.46,,,,
4915,04-09-2025 16:20:00,15.22,57.44,6.89,,,,
4916,04-09-2025 16:30:00,15.37,57.71,7.09,,,,
4917,04-09-2025 16:40:00,15.16,57.97,6.96,,,,
4918,04-09-2025 16:50:00,15.15,54.98,6.18,,,,
4919,04-09-2025 17:00:00,15.33,55.90,6.59,,,,
4920,04-09-2025 17:10:00,15.27,58.69,7.25,,,,
4921,04-09-2025 17:20:00,15.20,57.33,6.84,,,,
4922,04-09-2025 17:30:00,15.17,58.80,7.18,,,,
4923,04-09-2025 17:40:00,15.00,58.68,6.99,,,,
4924,04-09-2025 17:50:00,14.92,61.35,7.56,,,,
4925,04-09-2025 18:00:00,14.60,61.14,7.21,,,,
4926,04-09-2025 18:10:00,14.16,60.76,6.71,,,,
4927,04-09-2025 18:20:00,13.54,61.98,6.41,,,,
4928,04-09-2025 18:30:00,13.18,66.35,7.06,,,,
4929,04-09-2025 18:40:00,12.91,71.26,7.85,,,,
4930,04-09-2025 18:50:00,12.67,67.63,6.85,,,,
4931,04-09-2025 19:00:00,12.55,66.73,6.55,,,,
4932,04-09-2025 19:10:00,12.23,70.99,7.13,,,,
4933,04-09-2025 19:20:00,11.79,73.36,7.20,,,,
4934,04-09-2025 19:30:00,11.32,71.67,6.40,,,,
4935,04-09-2025 19:40:00,10.95,73.75,6.46,,,,
4936,04-09-2025 19:50:00,10.65,74.64,6.34,,,,
4937,04-09-2025 20:00:00,10.40,75.97,6.35,,,,
4938,04-09-2025 20:10:00,10.14,75.95,6.10,,,,
4939,04-09-2025 20:20:00,9.79,77.31,6.02,,,,
4940,04-09-2025 20:30:00,9.54,79.40,6.16,,,,
4941,04-09-2025 20:40:00,9.43,79.23,6.02,,,,
4942,04-09-2025 20:50:00,9.48,79.58,6.14,,,,
4943,04-09-2025 21:00:00,9.50,80.36,6.30,,,,
4944,04-09-2025 21:10:00,9.48,80.87,6.37,,,,
4945,04-09-2025 21:20:00,9.46,81.02,6.38,,,,
4946,04-09-2025 21:30:00,9.41,81.58,6.42,,,,
4947,04-09-2025 21:40:00,9.31,82.24,6.45,,,,
4948,04-09-2025 21:50:00,9.17,82.31,6.32,,,,
4949,04-09-2025 22:00:00,9.07,83.23,6.38,,,,
4950,04-09-2025 22:10:00,8.97,83.28,6.29,,,,
4951,04-09-2025 22:20:00,8.87,83.78,6.29,,,,
4952,04-09-2025 22:30:00,8.78,83.84,6.21,,,,
4953,04-09-2025 22:40:00,8.64,84.23,6.14,,,,
4954,04-09-2025 22:50:00,8.47,84.72,6.05,,,,
4955,04-09-2025 23:00:00,8.33,85.62,6.07,,,,
4956,04-09-2025 23:10:00,8.25,86.54,6.14,,,,
4957,04-09-2025 23:20:00,8.16,86.58,6.07,,,,
4958,04-09-2025 23:30:00,8.09,86.89,6.05,,,,
4959,04-09-2025 23:40:00,8.07,86.96,6.04,,,,
4960,04-09-2025 23:50:00,8.12,87.87,6.24,,,,
4961,04-10-2025 00:00:00,8.17,87.11,6.16,,,,
4962,04-10-2025 00:10:00,8.22,87.22,6.23,,,,
4963,04-10-2025 00:20:00,8.28,86.81,6.22,,,,
4964,04-10-2025 00:30:00,8.36,87.30,6.38,,,,
4965,04-10-2025 00:40:00,8.42,87.89,6.54,,,,
4966,04-10-2025 00:50:00,8.41,87.69,6.49,,,,
4967,04-10-2025 01:00:00,8.34,87.34,6.37,,,,
4968,04-10-2025 01:10:00,8.33,86.36,6.19,,,,
4969,04-10-2025 01:20:00,8.32,85.27,6.00,,,,
4970,04-10-2025 01:30:00,8.37,85.06,6.01,,,,
4971,04-10-2025 01:40:00,8.42,85.43,6.13,,,,
4972,04-10-2025 01:50:00,8.48,86.13,6.30,,,,
4973,04-10-2025 02:00:00,8.44,86.18,6.28,,,,
4974,04-10-2025 02:10:00,8.39,85.84,6.17,,,,
4975,04-10-2025 02:20:00,8.35,85.21,6.02,,,,
4976,04-10-2025 02:30:00,8.33,86.92,6.29,,,,
4977,04-10-2025 02:40:00,8.30,87.60,6.38,,,,
4978,04-10-2025 02:50:00,8.30,88.28,6.48,,,,
4979,04-10-2025 03:00:00,8.26,88.61,6.49,,,,
4980,04-10-2025 03:10:00,8.23,87.43,6.27,,,,
4981,04-10-2025 03:20:00,8.24,88.17,6.41,,,,
4982,04-10-2025 03:30:00,8.20,87.09,6.19,,,,
4983,04-10-2025 03:40:00,8.14,87.24,6.15,,,,
4984,04-10-2025 03:50:00,8.04,86.83,5.99,,,,
4985,04-10-2025 04:00:00,7.99,86.25,5.84,,,,
4986,04-10-2025 04:10:00,8.12,86.96,6.08,,,,
4987,04-10-2025 04:20:00,8.15,87.29,6.17,,,,
4988,04-10-2025 04:30:00,8.03,87.32,6.06,,,,
4989,04-10-2025 04:40:00,7.79,87.60,5.87,,,,
4990,04-10-2025 04:50:00,7.61,88.57,5.86,,,,
4991,04-10-2025 05:00:00,7.55,89.39,5.92,,,,
4992,04-10-2025 05:10:00,7.43,89.64,5.84,,,,
4993,04-10-2025 05:20:00,7.29,90.11,5.78,,,,
4994,04-10-2025 05:30:00,7.26,90.82,5.87,,,,
4995,04-10-2025 05:40:00,7.34,91.43,6.04,,,,
4996,04-10-2025 05:50:00,7.44,91.53,6.15,,,,
4997,04-10-2025 06:00:00,7.48,91.22,6.15,,,,
4998,04-10-2025 06:10:00,7.54,90.94,6.16,,,,
4999,04-10-2025 06:20:00,7.56,89.96,6.03,,,,
5000,04-10-2025 06:30:00,7.57,90.23,6.08,,,,
5001,04-10-2025 06:40:00,7.65,89.97,6.12,,,,
5002,04-10-2025 06:50:00,7.76,89.72,6.18,,,,
5003,04-10-2025 07:00:00,7.83,88.94,6.13,,,,
5004,04-10-2025 07:10:00,8.01,87.79,6.11,,,,
5005,04-10-2025 07:20:00,8.14,88.10,6.30,,,,
5006,04-10-2025 07:30:00,8.30,87.78,6.40,,,,
5007,04-10-2025 07:40:00,8.51,88.04,6.65,,,,
5008,04-10-2025 07:50:00,8.83,89.15,7.16,,,,
5009,04-10-2025 08:00:00,9.08,87.45,7.11,,,,
5010,04-10-2025 08:10:00,9.26,84.89,6.86,,,,
5011,04-10-2025 08:20:00,9.48,82.72,6.69,,,,
5012,04-10-2025 08:30:00,9.69,82.11,6.79,,,,
5013,04-10-2025 08:40:00,9.76,82.92,7.01,,,,
5014,04-10-2025 08:50:00,9.90,82.40,7.05,,,,
5015,04-10-2025 09:00:00,10.01,82.47,7.18,,,,
5016,04-10-2025 09:10:00,10.12,81.91,7.18,,,,
5017,04-10-2025 09:20:00,10.25,81.11,7.16,,,,
5018,04-10-2025 09:30:00,10.30,83.23,7.60,,,,
5019,04-10-2025 09:40:00,10.23,83.20,7.52,,,,
5020,04-10-2025 09:50:00,10.26,80.59,7.08,,,,
5021,04-10-2025 10:00:00,10.41,81.24,7.35,,,,
5022,04-10-2025 10:10:00,10.54,82.07,7.62,,,,
5023,04-10-2025 10:20:00,10.55,82.01,7.62,,,,
5024,04-10-2025 10:30:00,10.68,82.40,7.82,,,,
5025,04-10-2025 10:40:00,11.06,81.13,7.96,,,,
5026,04-10-2025 10:50:00,11.51,77.60,7.75,,,,
5027,04-10-2025 11:00:00,11.87,76.70,7.93,,,,
5028,04-10-2025 11:10:00,11.76,75.59,7.60,,,,
5029,04-10-2025 11:20:00,11.65,79.21,8.18,,,,
5030,04-10-2025 11:30:00,11.58,77.02,7.70,,,,
5031,04-10-2025 11:40:00,11.77,76.05,7.70,,,,
5032,04-10-2025 11:50:00,12.00,75.79,7.87,,,,
5033,04-10-2025 12:00:00,12.17,74.77,7.84,,,,
5034,04-10-2025 12:10:00,12.36,75.11,8.09,,,,
5035,04-10-2025 12:20:00,12.66,74.96,8.35,,,,
5036,04-10-2025 12:30:00,12.80,73.83,8.27,,,,
5037,04-10-2025 12:40:00,12.90,72.66,8.13,,,,
5038,04-10-2025 12:50:00,13.01,72.21,8.13,,,,
5039,04-10-2025 13:00:00,13.08,75.79,8.92,,,,
5040,04-10-2025 13:10:00,13.42,77.06,9.50,,,,
5041,04-10-2025 13:20:00,13.95,75.94,9.79,,,,
5042,04-10-2025 13:30:00,13.90,72.76,9.10,,,,
5043,04-10-2025 13:40:00,13.53,73.77,8.95,,,,
5044,04-10-2025 13:50:00,12.95,77.07,9.04,,,,
5045,04-10-2025 14:00:00,12.59,77.93,8.85,,,,
5046,04-10-2025 14:10:00,12.12,81.87,9.13,,,,
5047,04-10-2025 14:20:00,11.73,82.36,8.83,,,,
5048,04-10-2025 14:30:00,11.30,84.34,8.77,,,,
5049,04-10-2025 14:40:00,11.15,87.79,9.21,,,,
5050,04-10-2025 14:50:00,11.26,89.00,9.52,,,,
5051,04-10-2025 15:00:00,11.33,83.87,8.72,,,,
5052,04-10-2025 15:10:00,11.60,83.86,8.98,,,,
5053,04-10-2025 15:20:00,11.95,83.15,9.20,,,,
5054,04-10-2025 15:30:00,12.77,83.13,9.99,,,,
5055,04-10-2025 15:40:00,14.83,78.22,11.09,,,,
5056,04-10-2025 15:50:00,15.68,70.85,10.42,,,,
5057,04-10-2025 16:00:00,16.17,69.25,10.55,,,,
5058,04-10-2025 16:10:00,16.22,67.66,10.24,,,,
5059,04-10-2025 16:20:00,16.18,67.79,10.24,,,,
5060,04-10-2025 16:30:00,16.66,66.20,10.35,,,,
5061,04-10-2025 16:40:00,16.72,66.22,10.40,,,,
5062,04-10-2025 16:50:00,15.58,66.60,9.40,,,,
5063,04-10-2025 17:00:00,14.69,68.53,8.98,,,,
5064,04-10-2025 17:10:00,14.74,70.86,9.52,,,,
5065,04-10-2025 17:20:00,14.58,72.57,9.72,,,,
5066,04-10-2025 17:30:00,14.36,71.13,9.21,,,,
5067,04-10-2025 17:40:00,14.27,71.80,9.27,,,,
5068,04-10-2025 17:50:00,14.06,72.21,9.15,,,,
5069,04-10-2025 18:00:00,13.65,72.41,8.79,,,,
5070,04-10-2025 18:10:00,13.11,74.24,8.64,,,,
5071,04-10-2025 18:20:00,12.69,72.67,7.92,,,,
5072,04-10-2025 18:30:00,12.42,73.81,7.89,,,,
5073,04-10-2025 18:40:00,12.12,72.93,7.43,,,,
5074,04-10-2025 18:50:00,11.74,72.32,6.94,,,,
5075,04-10-2025 19:00:00,11.43,71.52,6.47,,,,
5076,04-10-2025 19:10:00,11.08,74.60,6.75,,,,
5077,04-10-2025 19:20:00,10.83,74.73,6.54,,,,
5078,04-10-2025 19:30:00,10.55,77.12,6.72,,,,
5079,04-10-2025 19:40:00,10.19,77.89,6.51,,,,
5080,04-10-2025 19:50:00,9.87,80.14,6.62,,,,
5081,04-10-2025 20:00:00,9.55,80.52,6.38,,,,
5082,04-10-2025 20:10:00,9.25,80.54,6.08,,,,
5083,04-10-2025 20:20:00,9.09,80.72,5.96,,,,
5084,04-10-2025 20:30:00,9.00,80.76,5.88,,,,
5085,04-10-2025 20:40:00,8.97,80.64,5.83,,,,
5086,04-10-2025 20:50:00,8.94,79.22,5.55,,,,
5087,04-10-2025 21:00:00,8.86,79.91,5.59,,,,
5088,04-10-2025 21:10:00,8.71,81.14,5.67,,,,
5089,04-10-2025 21:20:00,8.51,82.43,5.70,,,,
5090,04-10-2025 21:30:00,8.30,83.57,5.69,,,,
5091,04-10-2025 21:40:00,8.21,83.75,5.63,,,,
5092,04-10-2025 21:50:00,8.06,83.87,5.51,,,,
5093,04-10-2025 22:00:00,7.85,85.16,5.52,,,,
5094,04-10-2025 22:10:00,7.79,85.32,5.49,,,,
5095,04-10-2025 22:20:00,8.00,83.93,5.46,,,,
5096,04-10-2025 22:30:00,8.03,83.46,5.41,,,,
5097,04-10-2025 22:40:00,8.01,82.35,5.20,,,,
5098,04-10-2025 22:50:00,7.94,82.84,5.21,,,,
5099,04-10-2025 23:00:00,7.54,83.89,5.00,,,,
5100,04-10-2025 23:10:00,6.97,85.58,4.73,,,,
5101,04-10-2025 23:20:00,6.51,86.74,4.46,,,,
5102,04-10-2025 23:30:00,6.31,87.76,4.44,,,,
5103,04-10-2025 23:40:00,5.98,88.63,4.25,,,,
5104,04-10-2025 23:50:00,5.89,90.03,4.38,,,,
5105,04-11-2025 00:00:00,5.92,89.93,4.40,,,,
5106,04-11-2025 00:10:00,5.76,90.41,4.31,,,,
5107,04-11-2025 00:20:00,5.65,91.04,4.30,,,,
5108,04-11-2025 00:30:00,5.58,91.80,4.35,,,,
5109,04-11-2025 00:40:00,5.50,91.70,4.26,,,,
5110,04-11-2025 00:50:00,5.37,92.19,4.21,,,,
5111,04-11-2025 01:00:00,5.42,92.94,4.38,,,,
5112,04-11-2025 01:10:00,5.74,94.16,4.88,,,,
5113,04-11-2025 01:20:00,6.05,93.95,5.16,,,,
5114,04-11-2025 01:30:00,6.17,92.81,5.10,,,,
5115,04-11-2025 01:40:00,6.12,92.37,4.98,,,,
5116,04-11-2025 01:50:00,6.08,91.91,4.87,,,,
5117,04-11-2025 02:00:00,6.07,91.58,4.81,,,,
5118,04-11-2025 02:10:00,5.96,91.03,4.61,,,,
5119,04-11-2025 02:20:00,5.69,90.78,4.30,,,,
5120,04-11-2025 02:30:00,5.51,92.09,4.33,,,,
5121,04-11-2025 02:40:00,5.59,93.00,4.55,,,,
5122,04-11-2025 02:50:00,5.52,92.56,4.41,,,,
5123,04-11-2025 03:00:00,5.37,92.90,4.31,,,,
5124,04-11-2025 03:10:00,5.38,93.48,4.42,,,,
5125,04-11-2025 03:20:00,5.26,92.97,4.22,,,,
5126,04-11-2025 03:30:00,5.12,93.20,4.11,,,,
5127,04-11-2025 03:40:00,4.98,93.26,3.99,,,,
5128,04-11-2025 03:50:00,4.87,93.53,3.91,,,,
5129,04-11-2025 04:00:00,4.68,93.61,3.74,,,,
5130,04-11-2025 04:10:00,4.78,94.63,4.00,,,,
5131,04-11-2025 04:20:00,4.82,93.54,3.87,,,,
5132,04-11-2025 04:30:00,4.73,93.16,3.72,,,,
5133,04-11-2025 04:40:00,4.64,92.65,3.55,,,,
5134,04-11-2025 04:50:00,4.53,92.47,3.42,,,,
5135,04-11-2025 05:00:00,4.37,92.21,3.22,,,,
5136,04-11-2025 05:10:00,4.31,92.72,3.24,,,,
5137,04-11-2025 05:20:00,4.37,92.86,3.32,,,,
5138,04-11-2025 05:30:00,4.51,92.54,3.41,,,,
5139,04-11-2025 05:40:00,4.44,92.35,3.31,,,,
5140,04-11-2025 05:50:00,4.47,92.05,3.30,,,,
5141,04-11-2025 06:00:00,4.44,91.90,3.24,,,,
5142,04-11-2025 06:10:00,4.48,92.32,3.35,,,,
5143,04-11-2025 06:20:00,4.49,92.09,3.32,,,,
5144,04-11-2025 06:30:00,4.51,92.00,3.32,,,,
5145,04-11-2025 06:40:00,4.52,92.29,3.38,,,,
5146,04-11-2025 06:50:00,4.58,92.36,3.46,,,,
5147,04-11-2025 07:00:00,4.69,92.45,3.57,,,,
5148,04-11-2025 07:10:00,4.88,92.34,3.75,,,,
5149,04-11-2025 07:20:00,5.30,92.15,4.14,,,,
5150,04-11-2025 07:30:00,5.89,91.18,4.57,,,,
5151,04-11-2025 07:40:00,6.55,86.59,4.48,,,,
5152,04-11-2025 07:50:00,7.09,83.44,4.48,,,,
5153,04-11-2025 08:00:00,7.40,80.91,4.34,,,,
5154,04-11-2025 08:10:00,7.55,79.15,4.18,,,,
5155,04-11-2025 08:20:00,7.85,79.21,4.48,,,,
5156,04-11-2025 08:30:00,8.51,76.70,4.67,,,,
5157,04-11-2025 08:40:00,9.72,72.00,4.93,,,,
5158,04-11-2025 08:50:00,10.84,68.50,5.29,,,,
5159,04-11-2025 09:00:00,11.92,66.74,5.94,,,,
5160,04-11-2025 09:10:00,12.66,64.70,6.19,,,,
5161,04-11-2025 09:20:00,12.83,66.73,6.81,,,,
5162,04-11-2025 09:30:00,14.26,62.20,7.15,,,,
5163,04-11-2025 09:40:00,15.56,57.06,7.11,,,,
5164,04-11-2025 09:50:00,16.42,53.56,6.98,,,,
5165,04-11-2025 10:00:00,16.07,56.75,7.50,,,,
5166,04-11-2025 10:10:00,15.49,56.13,6.80,,,,
5167,04-11-2025 10:20:00,16.38,55.97,7.59,,,,
5168,04-11-2025 10:30:00,16.94,54.24,7.65,,,,
5169,04-11-2025 10:40:00,17.76,52.91,8.05,,,,
5170,04-11-2025 10:50:00,18.86,51.34,8.62,,,,
5171,04-11-2025 11:00:00,18.07,50.21,7.56,,,,
5172,04-11-2025 11:10:00,16.99,51.58,6.96,,,,
5173,04-11-2025 11:20:00,17.04,49.90,6.52,,,,
5174,04-11-2025 11:30:00,16.69,55.46,7.74,,,,
5175,04-11-2025 11:40:00,17.91,50.02,7.37,,,,
5176,04-11-2025 11:50:00,17.62,55.76,8.69,,,,
5177,04-11-2025 12:00:00,18.87,49.93,8.22,,,,
5178,04-11-2025 12:10:00,19.04,51.79,8.91,,,,
5179,04-11-2025 12:20:00,19.73,50.40,9.15,,,,
5180,04-11-2025 12:30:00,19.76,46.42,7.97,,,,
5181,04-11-2025 12:40:00,19.03,47.88,7.75,,,,
5182,04-11-2025 12:50:00,18.31,52.62,8.48,,,,
5183,04-11-2025 13:00:00,18.26,50.71,7.89,,,,
5184,04-11-2025 13:10:00,18.72,47.86,7.46,,,,
5185,04-11-2025 13:20:00,18.64,48.09,7.46,,,,
5186,04-11-2025 13:30:00,18.13,48.29,7.05,,,,
5187,04-11-2025 13:40:00,17.58,50.09,7.08,,,,
5188,04-11-2025 13:50:00,17.27,50.51,6.92,,,,
5189,04-11-2025 14:00:00,16.69,53.69,7.27,,,,
5190,04-11-2025 14:10:00,15.83,53.30,6.36,,,,
5191,04-11-2025 14:20:00,15.33,56.10,6.65,,,,
5192,04-11-2025 14:30:00,15.18,56.11,6.50,,,,
5193,04-11-2025 14:40:00,15.28,56.11,6.60,,,,
5194,04-11-2025 14:50:00,15.08,59.31,7.22,,,,
5195,04-11-2025 15:00:00,15.29,56.61,6.74,,,,
5196,04-11-2025 15:10:00,14.72,54.43,5.63,,,,
5197,04-11-2025 15:20:00,14.23,53.40,4.91,,,,
5198,04-11-2025 15:30:00,14.41,55.16,5.54,,,,
5199,04-11-2025 15:40:00,14.47,56.47,5.93,,,,
5200,04-11-2025 15:50:00,14.12,57.79,5.94,,,,
5201,04-11-2025 16:00:00,13.65,62.28,6.58,,,,
5202,04-11-2025 16:10:00,13.84,60.21,6.27,,,,
5203,04-11-2025 16:20:00,14.21,58.67,6.24,,,,
5204,04-11-2025 16:30:00,14.05,61.10,6.69,,,,
5205,04-11-2025 16:40:00,13.84,58.02,5.74,,,,
5206,04-11-2025 16:50:00,13.51,58.38,5.51,,,,
5207,04-11-2025 17:00:00,13.47,59.11,5.66,,,,
5208,04-11-2025 17:10:00,13.12,59.35,5.38,,,,
5209,04-11-2025 17:20:00,12.60,59.64,4.97,,,,
5210,04-11-2025 17:30:00,12.21,60.13,4.72,,,,
5211,04-11-2025 17:40:00,11.78,61.73,4.69,,,,
5212,04-11-2025 17:50:00,11.46,63.39,4.76,,,,
5213,04-11-2025 18:00:00,11.19,63.49,4.53,,,,
5214,04-11-2025 18:10:00,10.78,63.53,4.15,,,,
5215,04-11-2025 18:20:00,10.61,65.51,4.42,,,,
5216,04-11-2025 18:30:00,10.54,67.40,4.76,,,,
5217,04-11-2025 18:40:00,10.50,68.67,5.00,,,,
5218,04-11-2025 18:50:00,10.30,68.85,4.85,,,,
5219,04-11-2025 19:00:00,10.13,70.49,5.02,,,,
5220,04-11-2025 19:10:00,9.97,70.98,4.97,,,,
5221,04-11-2025 19:20:00,9.83,71.93,5.02,,,,
5222,04-11-2025 19:30:00,9.72,73.14,5.16,,,,
5223,04-11-2025 19:40:00,9.56,72.45,4.86,,,,
5224,04-11-2025 19:50:00,9.44,72.02,4.66,,,,
5225,04-11-2025 20:00:00,9.34,73.44,4.84,,,,
5226,04-11-2025 20:10:00,9.18,74.23,4.84,,,,
5227,04-11-2025 20:20:00,9.12,74.69,4.87,,,,
5228,04-11-2025 20:30:00,9.08,73.52,4.60,,,,
5229,04-11-2025 20:40:00,9.01,73.53,4.55,,,,
5230,04-11-2025 20:50:00,8.87,75.14,4.72,,,,
5231,04-11-2025 21:00:00,8.85,75.95,4.85,,,,
5232,04-11-2025 21:10:00,8.80,75.87,4.79,,,,
5233,04-11-2025 21:20:00,8.75,74.15,4.41,,,,
5234,04-11-2025 21:30:00,8.77,73.24,4.26,,,,
5235,04-11-2025 21:40:00,8.82,74.37,4.52,,,,
5236,04-11-2025 21:50:00,8.86,74.52,4.59,,,,
5237,04-11-2025 22:00:00,8.87,73.83,4.46,,,,
5238,04-11-2025 22:10:00,8.87,73.69,4.44,,,,
5239,04-11-2025 22:20:00,8.88,73.66,4.44,,,,
5240,04-11-2025 22:30:00,8.89,72.38,4.20,,,,
5241,04-11-2025 22:40:00,8.87,73.79,4.46,,,,
5242,04-11-2025 22:50:00,8.79,73.36,4.29,,,,
5243,04-11-2025 23:00:00,8.66,73.34,4.16,,,,
5244,04-11-2025 23:10:00,8.54,74.56,4.28,,,,
5245,04-11-2025 23:20:00,8.53,75.09,4.38,,,,
5246,04-11-2025 23:30:00,8.50,75.91,4.51,,,,
5247,04-11-2025 23:40:00,8.44,74.99,4.28,,,,
5248,04-11-2025 23:50:00,8.40,74.71,4.18,,,,
5249,04-12-2025 00:00:00,8.32,74.40,4.04,,,,
5250,04-12-2025 00:10:00,8.18,74.00,3.83,,,,
5251,04-12-2025 00:20:00,8.08,77.02,4.30,,,,
5252,04-12-2025 00:30:00,7.99,77.19,4.25,,,,
5253,04-12-2025 00:40:00,7.91,77.36,4.20,,,,
5254,04-12-2025 00:50:00,7.83,77.68,4.19,,,,
5255,04-12-2025 01:00:00,7.71,77.05,3.95,,,,
5256,04-12-2025 01:10:00,7.59,77.69,3.96,,,,
5257,04-12-2025 01:20:00,7.41,79.00,4.02,,,,
5258,04-12-2025 01:30:00,7.27,79.88,4.04,,,,
5259,04-12-2025 01:40:00,7.18,79.08,3.80,,,,
5260,04-12-2025 01:50:00,7.13,80.11,3.94,,,,
5261,04-12-2025 02:00:00,7.05,80.06,3.86,,,,
5262,04-12-2025 02:10:00,7.01,80.02,3.81,,,,
5263,04-12-2025 02:20:00,6.93,81.29,3.95,,,,
