tree_ID;bloc;treatment;genus;species;Year;DOY;phenostageNum;phenophaseText;Notes
Poba_CoolS/WarmF_B3_R12;3;CoolS/WarmF;populus;populus_balsamifera;2024;134;3;Leaf out but not completely unfolded;NA
Poba_CoolS/WarmF_B3_R12;3;CoolS/WarmF;populus;populus_balsamifera;2024;137;4;Leaf fully unfolded;NA
Poba_CoolS/WarmF_B3_R12;3;CoolS/WarmF;populus;populus_balsamifera;2024;141;4;Leaf fully unfolded;NA
Poba_CoolS/WarmF_B3_R12;3;CoolS/WarmF;populus;populus_balsamifera;2024;144;4;Leaf fully unfolded;NA
Poba_CoolS/WarmF_B3_R12;3;CoolS/WarmF;populus;populus_balsamifera;2024;256;6;Bud changes color to red or green;NA
Poba_CoolS/WarmF_B3_R12;3;CoolS/WarmF;populus;populus_balsamifera;2024;262;7;Bud is fully set;NA
Poba_CoolS/WarmF_B3_R12;3;CoolS/WarmF;populus;populus_balsamifera;2024;276;7;Bud is fully set;NA
Poba_CoolS/WarmF_B3_R12;3;CoolS/WarmF;populus;populus_balsamifera;2024;283;7;Bud is fully set;NA
Poba_CoolS/WarmF_B3_R13;3;CoolS/WarmF;populus;populus_balsamifera;2024;102;1;Bud swollen;NA
Poba_CoolS/WarmF_B3_R13;3;CoolS/WarmF;populus;populus_balsamifera;2024;106;2;Bud opened, leaves visible but curly;NA
Poba_CoolS/WarmF_B3_R13;3;CoolS/WarmF;populus;populus_balsamifera;2024;109;2;Bud opened, leaves visible but curly;NA
Poba_CoolS/WarmF_B3_R13;3;CoolS/WarmF;populus;populus_balsamifera;2024;113;2;Bud opened, leaves visible but curly;NA
Poba_CoolS/WarmF_B3_R13;3;CoolS/WarmF;populus;populus_balsamifera;2024;116;3;Leaf out but not completely unfolded;NA
Poba_CoolS/WarmF_B3_R13;3;CoolS/WarmF;populus;populus_balsamifera;2024;120;3;Leaf out but not completely unfolded;NA
Poba_CoolS/WarmF_B3_R13;3;CoolS/WarmF;populus;populus_balsamifera;2024;123;3;Leaf out but not completely unfolded;NA
Poba_CoolS/WarmF_B3_R13;3;CoolS/WarmF;populus;populus_balsamifera;2024;137;4;Leaf fully unfolded;NA
Poba_CoolS/WarmF_B3_R13;3;CoolS/WarmF;populus;populus_balsamifera;2024;141;4;Leaf fully unfolded;NA
Poba_CoolS/WarmF_B3_R13;3;CoolS/WarmF;populus;populus_balsamifera;2024;144;4;Leaf fully unfolded;NA
Poba_CoolS/WarmF_B3_R13;3;CoolS/WarmF;populus;populus_balsamifera;2024;256;5;Bud starts to set, still green;NA
Poba_CoolS/WarmF_B3_R13;3;CoolS/WarmF;populus;populus_balsamifera;2024;262;6;Bud changes color to red or green;NA
Poba_CoolS/WarmF_B3_R13;3;CoolS/WarmF;populus;populus_balsamifera;2024;276;7;Bud is fully set;NA
Poba_CoolS/WarmF_B3_R13;3;CoolS/WarmF;populus;populus_balsamifera;2024;283;7;Bud is fully set;NA
Poba_CoolS/WarmF_B3_R13;3;CoolS/WarmF;populus;populus_balsamifera;2024;290;7;Bud is fully set;NA
Poba_CoolS/WarmF_B3_R14;3;CoolS/WarmF;populus;populus_balsamifera;2024;102;2;Bud opened, leaves visible but curly;NA
Poba_CoolS/WarmF_B3_R14;3;CoolS/WarmF;populus;populus_balsamifera;2024;106;3;Leaf out but not completely unfolded;NA
Poba_CoolS/WarmF_B3_R14;3;CoolS/WarmF;populus;populus_balsamifera;2024;109;3;Leaf out but not completely unfolded;NA
Poba_CoolS/WarmF_B3_R14;3;CoolS/WarmF;populus;populus_balsamifera;2024;113;3;Leaf out but not completely unfolded;NA
Poba_CoolS/WarmF_B3_R14;3;CoolS/WarmF;populus;populus_balsamifera;2024;120;4;Leaf fully unfolded;NA
Poba_CoolS/WarmF_B3_R14;3;CoolS/WarmF;populus;populus_balsamifera;2024;123;4;Leaf fully unfolded;NA
Poba_CoolS/WarmF_B3_R14;3;CoolS/WarmF;populus;populus_balsamifera;2024;127;4;Leaf fully unfolded;NA
Poba_CoolS/WarmF_B3_R14;3;CoolS/WarmF;populus;populus_balsamifera;2024;256;6;Bud changes color to red or green;NA
Poba_CoolS/WarmF_B3_R14;3;CoolS/WarmF;populus;populus_balsamifera;2024;262;7;Bud is fully set;NA
Poba_CoolS/WarmF_B3_R14;3;CoolS/WarmF;populus;populus_balsamifera;2024;276;7;Bud is fully set;NA
Poba_CoolS/WarmF_B3_R14;3;CoolS/WarmF;populus;populus_balsamifera;2024;283;7;Bud is fully set;NA
Poba_CoolS/WarmF_B3_R15;3;CoolS/WarmF;populus;populus_balsamifera;2024;102;2;Bud opened, leaves visible but curly;NA
Poba_CoolS/WarmF_B3_R15;3;CoolS/WarmF;populus;populus_balsamifera;2024;106;2;Bud opened, leaves visible but curly;NA
Poba_CoolS/WarmF_B3_R15;3;CoolS/WarmF;populus;populus_balsamifera;2024;109;2;Bud opened, leaves visible but curly;NA
Poba_CoolS/WarmF_B3_R15;3;CoolS/WarmF;populus;populus_balsamifera;2024;134;3;Leaf out but not completely unfolded;NA
Poba_CoolS/WarmF_B3_R15;3;CoolS/WarmF;populus;populus_balsamifera;2024;137;3;Leaf out but not completely unfolded;NA
Poba_CoolS/WarmF_B3_R15;3;CoolS/WarmF;populus;populus_balsamifera;2024;141;3;Leaf out but not completely unfolded;NA
Poba_CoolS/WarmF_B3_R15;3;CoolS/WarmF;populus;populus_balsamifera;2024;144;4;Leaf fully unfolded;NA
Poba_CoolS/WarmF_B3_R15;3;CoolS/WarmF;populus;populus_balsamifera;2024;148;4;Leaf fully unfolded;NA
Poba_CoolS/WarmF_B3_R15;3;CoolS/WarmF;populus;populus_balsamifera;2024;151;4;Leaf fully unfolded;NA
Poba_CoolS/WarmF_B3_R15;3;CoolS/WarmF;populus;populus_balsamifera;2024;256;6;Bud changes color to red or green;NA
Poba_CoolS/WarmF_B3_R15;3;CoolS/WarmF;populus;populus_balsamifera;2024;262;7;Bud is fully set;NA
Poba_CoolS/WarmF_B3_R15;3;CoolS/WarmF;populus;populus_balsamifera;2024;276;7;Bud is fully set;NA
Poba_CoolS/WarmF_B3_R15;3;CoolS/WarmF;populus;populus_balsamifera;2024;283;7;Bud is fully set;NA
Poba_WarmS/CoolF_B1_R1;1;WarmS/CoolF;populus;populus_balsamifera;2024;103;4;Leaf fully unfolded;NA
Poba_WarmS/CoolF_B1_R1;1;WarmS/CoolF;populus;populus_balsamifera;2024;106;4;Leaf fully unfolded;NA
Poba_WarmS/CoolF_B1_R1;1;WarmS/CoolF;populus;populus_balsamifera;2024;109;4;Leaf fully unfolded;NA
Poba_WarmS/CoolF_B1_R1;1;WarmS/CoolF;populus;populus_balsamifera;2024;200;6;Bud changes color to red or green;NA
Poba_WarmS/CoolF_B1_R1;1;WarmS/CoolF;populus;populus_balsamifera;2024;207;4;Leaf fully unfolded;NA
Poba_WarmS/CoolF_B1_R1;1;WarmS/CoolF;populus;populus_balsamifera;2024;214;4;Leaf fully unfolded;NA
Poba_WarmS/CoolF_B1_R2;1;WarmS/CoolF;populus;populus_balsamifera;2024;103;4;Leaf fully unfolded;NA
Poba_WarmS/CoolF_B1_R2;1;WarmS/CoolF;populus;populus_balsamifera;2024;106;4;Leaf fully unfolded;NA
Poba_WarmS/CoolF_B1_R2;1;WarmS/CoolF;populus;populus_balsamifera;2024;109;4;Leaf fully unfolded;NA
Poba_WarmS/CoolF_B1_R2;1;WarmS/CoolF;populus;populus_balsamifera;2024;200;5;Bud starts to set, still green;NA
Poba_WarmS/CoolF_B1_R2;1;WarmS/CoolF;populus;populus_balsamifera;2024;207;4;Leaf fully unfolded;NA
Poba_WarmS/CoolF_B1_R2;1;WarmS/CoolF;populus;populus_balsamifera;2024;214;4;Leaf fully unfolded;NA
Poba_WarmS/CoolF_B1_R2;1;WarmS/CoolF;populus;populus_balsamifera;2024;221;4;Leaf fully unfolded;NA
Poba_WarmS/CoolF_B1_R2;1;WarmS/CoolF;populus;populus_balsamifera;2024;228;7;Bud is fully set;NA
Poba_WarmS/CoolF_B1_R2;1;WarmS/CoolF;populus;populus_balsamifera;2024;235;4;Leaf fully unfolded;NA
Poba_WarmS/CoolF_B1_R2;1;WarmS/CoolF;populus;populus_balsamifera;2024;242;7;Bud is fully set;NA
Poba_WarmS/CoolF_B1_R2;1;WarmS/CoolF;populus;populus_balsamifera;2024;256;7;Bud is fully set;NA
Poba_WarmS/CoolF_B1_R2;1;WarmS/CoolF;populus;populus_balsamifera;2024;262;7;Bud is fully set;NA
Poba_WarmS/CoolF_B1_R3;1;WarmS/CoolF;populus;populus_balsamifera;2024;103;4;Leaf fully unfolded;NA
Poba_WarmS/CoolF_B1_R3;1;WarmS/CoolF;populus;populus_balsamifera;2024;106;4;Leaf fully unfolded;NA
Poba_WarmS/CoolF_B1_R3;1;WarmS/CoolF;populus;populus_balsamifera;2024;109;4;Leaf fully unfolded;NA
Poba_WarmS/CoolF_B1_R3;1;WarmS/CoolF;populus;populus_balsamifera;2024;200;5;Bud starts to set, still green;NA
Poba_WarmS/CoolF_B1_R3;1;WarmS/CoolF;populus;populus_balsamifera;2024;207;4;Leaf fully unfolded;NA
Poba_WarmS/CoolF_B1_R3;1;WarmS/CoolF;populus;populus_balsamifera;2024;214;4;Leaf fully unfolded;NA
Poba_WarmS/CoolF_B1_R3;1;WarmS/CoolF;populus;populus_balsamifera;2024;221;4;Leaf fully unfolded;NA
Poba_WarmS/CoolF_B1_R3;1;WarmS/CoolF;populus;populus_balsamifera;2024;256;6;Bud changes color to red or green;NA
Poba_WarmS/CoolF_B1_R3;1;WarmS/CoolF;populus;populus_balsamifera;2024;262;6;Bud changes color to red or green;NA
Poba_WarmS/CoolF_B1_R3;1;WarmS/CoolF;populus;populus_balsamifera;2024;276;7;Bud is fully set;NA
Poba_WarmS/CoolF_B1_R3;1;WarmS/CoolF;populus;populus_balsamifera;2024;283;7;Bud is fully set;NA
Poba_WarmS/CoolF_B1_R3;1;WarmS/CoolF;populus;populus_balsamifera;2024;290;7;Bud is fully set;NA
Poba_WarmS/CoolF_B1_R4;1;WarmS/CoolF;populus;populus_balsamifera;2024;103;4;Leaf fully unfolded;NA
Poba_WarmS/CoolF_B1_R4;1;WarmS/CoolF;populus;populus_balsamifera;2024;106;4;Leaf fully unfolded;NA
Poba_WarmS/CoolF_B1_R4;1;WarmS/CoolF;populus;populus_balsamifera;2024;109;4;Leaf fully unfolded;NA
Poba_WarmS/CoolF_B1_R4;1;WarmS/CoolF;populus;populus_balsamifera;2024;256;6;Bud changes color to red or green;NA
Poba_WarmS/CoolF_B1_R4;1;WarmS/CoolF;populus;populus_balsamifera;2024;262;6;Bud changes color to red or green;NA
Poba_WarmS/CoolF_B1_R4;1;WarmS/CoolF;populus;populus_balsamifera;2024;276;7;Bud is fully set;NA
Poba_WarmS/CoolF_B1_R4;1;WarmS/CoolF;populus;populus_balsamifera;2024;283;7;Bud is fully set;NA
Poba_WarmS/CoolF_B1_R4;1;WarmS/CoolF;populus;populus_balsamifera;2024;290;7;Bud is fully set;NA
Poba_WarmS/CoolF_B1_R5;1;WarmS/CoolF;populus;populus_balsamifera;2024;103;4;Leaf fully unfolded;NA
Poba_WarmS/CoolF_B1_R5;1;WarmS/CoolF;populus;populus_balsamifera;2024;106;4;Leaf fully unfolded;NA
Poba_WarmS/CoolF_B1_R5;1;WarmS/CoolF;populus;populus_balsamifera;2024;109;4;Leaf fully unfolded;NA
Poba_WarmS/CoolF_B1_R5;1;WarmS/CoolF;populus;populus_balsamifera;2024;256;6;Bud changes color to red or green;NA
Poba_WarmS/CoolF_B1_R5;1;WarmS/CoolF;populus;populus_balsamifera;2024;262;6;Bud changes color to red or green;NA
Poba_WarmS/CoolF_B1_R5;1;WarmS/CoolF;populus;populus_balsamifera;2024;276;7;Bud is fully set;NA
Poba_WarmS/CoolF_B1_R5;1;WarmS/CoolF;populus;populus_balsamifera;2024;283;7;Bud is fully set;NA
Poba_WarmS/CoolF_B1_R5;1;WarmS/CoolF;populus;populus_balsamifera;2024;290;7;Bud is fully set;NA
Poba_WarmS/CoolF_B2_R10;2;WarmS/CoolF;populus;populus_balsamifera;2024;103;4;Leaf fully unfolded;NA
Poba_WarmS/CoolF_B2_R10;2;WarmS/CoolF;populus;populus_balsamifera;2024;106;4;Leaf fully unfolded;NA
Poba_WarmS/CoolF_B2_R10;2;WarmS/CoolF;populus;populus_balsamifera;2024;109;4;Leaf fully unfolded;NA
Poba_WarmS/CoolF_B2_R10;2;WarmS/CoolF;populus;populus_balsamifera;2024;256;5;Bud starts to set, still green;NA
Poba_WarmS/CoolF_B2_R10;2;WarmS/CoolF;populus;populus_balsamifera;2024;262;6;Bud changes color to red or green;NA
Poba_WarmS/CoolF_B2_R10;2;WarmS/CoolF;populus;populus_balsamifera;2024;276;7;Bud is fully set;NA
Poba_WarmS/CoolF_B2_R10;2;WarmS/CoolF;populus;populus_balsamifera;2024;283;7;Bud is fully set;NA
Poba_WarmS/CoolF_B2_R10;2;WarmS/CoolF;populus;populus_balsamifera;2024;290;7;Bud is fully set;NA
Poba_WarmS/CoolF_B2_R6;2;WarmS/CoolF;populus;populus_balsamifera;2024;103;4;Leaf fully unfolded;NA
Poba_WarmS/CoolF_B2_R6;2;WarmS/CoolF;populus;populus_balsamifera;2024;106;4;Leaf fully unfolded;NA
Poba_WarmS/CoolF_B2_R6;2;WarmS/CoolF;populus;populus_balsamifera;2024;109;4;Leaf fully unfolded;NA
Poba_WarmS/CoolF_B2_R7;2;WarmS/CoolF;populus;populus_balsamifera;2024;103;4;Leaf fully unfolded;NA
Poba_WarmS/CoolF_B2_R7;2;WarmS/CoolF;populus;populus_balsamifera;2024;106;4;Leaf fully unfolded;NA
Poba_WarmS/CoolF_B2_R7;2;WarmS/CoolF;populus;populus_balsamifera;2024;109;4;Leaf fully unfolded;NA
Poba_WarmS/CoolF_B2_R7;2;WarmS/CoolF;populus;populus_balsamifera;2024;235;7;Bud is fully set;NA
Poba_WarmS/CoolF_B2_R7;2;WarmS/CoolF;populus;populus_balsamifera;2024;242;7;Bud is fully set;NA
Poba_WarmS/CoolF_B2_R7;2;WarmS/CoolF;populus;populus_balsamifera;2024;256;7;Bud is fully set;NA
Poba_WarmS/CoolF_B2_R8;2;WarmS/CoolF;populus;populus_balsamifera;2024;103;4;Leaf fully unfolded;NA
Poba_WarmS/CoolF_B2_R8;2;WarmS/CoolF;populus;populus_balsamifera;2024;106;4;Leaf fully unfolded;NA
Poba_WarmS/CoolF_B2_R8;2;WarmS/CoolF;populus;populus_balsamifera;2024;109;4;Leaf fully unfolded;NA
Poba_WarmS/CoolF_B2_R9;2;WarmS/CoolF;populus;populus_balsamifera;2024;103;4;Leaf fully unfolded;NA
Poba_WarmS/CoolF_B2_R9;2;WarmS/CoolF;populus;populus_balsamifera;2024;106;4;Leaf fully unfolded;NA
Poba_WarmS/CoolF_B2_R9;2;WarmS/CoolF;populus;populus_balsamifera;2024;109;4;Leaf fully unfolded;NA
Poba_WarmS/CoolF_B2_R9;2;WarmS/CoolF;populus;populus_balsamifera;2024;256;6;Bud changes color to red or green;NA
Poba_WarmS/CoolF_B2_R9;2;WarmS/CoolF;populus;populus_balsamifera;2024;262;6;Bud changes color to red or green;NA
Poba_WarmS/CoolF_B2_R9;2;WarmS/CoolF;populus;populus_balsamifera;2024;276;6;Bud changes color to red or green;NA
Poba_WarmS/CoolF_B2_R9;2;WarmS/CoolF;populus;populus_balsamifera;2024;290;7;Bud is fully set;NA
Poba_WarmS/CoolF_B2_R9;2;WarmS/CoolF;populus;populus_balsamifera;2024;297;7;Bud is fully set;NA
Poba_WarmS/CoolF_B2_R9;2;WarmS/CoolF;populus;populus_balsamifera;2024;311;7;Bud is fully set;NA
Poba_WarmS/CoolF_B3_R11;3;WarmS/CoolF;populus;populus_balsamifera;2024;103;2;Bud opened, leaves visible but curly;NA
Poba_WarmS/CoolF_B3_R11;3;WarmS/CoolF;populus;populus_balsamifera;2024;106;2;Bud opened, leaves visible but curly;NA
Poba_WarmS/CoolF_B3_R11;3;WarmS/CoolF;populus;populus_balsamifera;2024;109;3;Leaf out but not completely unfolded;NA
Poba_WarmS/CoolF_B3_R11;3;WarmS/CoolF;populus;populus_balsamifera;2024;113;3;Leaf out but not completely unfolded;NA
Poba_WarmS/CoolF_B3_R11;3;WarmS/CoolF;populus;populus_balsamifera;2024;116;4;Leaf fully unfolded;NA
Poba_WarmS/CoolF_B3_R11;3;WarmS/CoolF;populus;populus_balsamifera;2024;120;4;Leaf fully unfolded;NA
Poba_WarmS/CoolF_B3_R11;3;WarmS/CoolF;populus;populus_balsamifera;2024;123;4;Leaf fully unfolded;NA
Poba_WarmS/CoolF_B3_R11;3;WarmS/CoolF;populus;populus_balsamifera;2024;193;6;Bud changes color to red or green;NA
Poba_WarmS/CoolF_B3_R11;3;WarmS/CoolF;populus;populus_balsamifera;2024;200;4;Leaf fully unfolded;NA
Poba_WarmS/CoolF_B3_R11;3;WarmS/CoolF;populus;populus_balsamifera;2024;207;4;Leaf fully unfolded;NA
Poba_WarmS/CoolF_B3_R11;3;WarmS/CoolF;populus;populus_balsamifera;2024;214;4;Leaf fully unfolded;NA
Poba_WarmS/CoolF_B3_R11;3;WarmS/CoolF;populus;populus_balsamifera;2024;242;5;Bud starts to set, still green;NA
Poba_WarmS/CoolF_B3_R11;3;WarmS/CoolF;populus;populus_balsamifera;2024;256;5;Bud starts to set, still green;NA
Poba_WarmS/CoolF_B3_R11;3;WarmS/CoolF;populus;populus_balsamifera;2024;262;7;Bud is fully set;NA
Poba_WarmS/CoolF_B3_R11;3;WarmS/CoolF;populus;populus_balsamifera;2024;276;7;Bud is fully set;NA
Poba_WarmS/CoolF_B3_R11;3;WarmS/CoolF;populus;populus_balsamifera;2024;283;7;Bud is fully set;NA
Poba_WarmS/CoolF_B3_R12;3;WarmS/CoolF;populus;populus_balsamifera;2024;103;4;Leaf fully unfolded;NA
Poba_WarmS/CoolF_B3_R12;3;WarmS/CoolF;populus;populus_balsamifera;2024;106;4;Leaf fully unfolded;NA
Poba_WarmS/CoolF_B3_R12;3;WarmS/CoolF;populus;populus_balsamifera;2024;109;4;Leaf fully unfolded;NA
Poba_WarmS/CoolF_B3_R13;3;WarmS/CoolF;populus;populus_balsamifera;2024;103;4;Leaf fully unfolded;NA
Poba_WarmS/CoolF_B3_R13;3;WarmS/CoolF;populus;populus_balsamifera;2024;106;4;Leaf fully unfolded;NA
Poba_WarmS/CoolF_B3_R13;3;WarmS/CoolF;populus;populus_balsamifera;2024;109;4;Leaf fully unfolded;NA
Poba_WarmS/CoolF_B3_R13;3;WarmS/CoolF;populus;populus_balsamifera;2024;256;5;Bud starts to set, still green;NA
Poba_WarmS/CoolF_B3_R13;3;WarmS/CoolF;populus;populus_balsamifera;2024;262;6;Bud changes color to red or green;NA
Poba_WarmS/CoolF_B3_R13;3;WarmS/CoolF;populus;populus_balsamifera;2024;276;7;Bud is fully set;NA
Poba_WarmS/CoolF_B3_R13;3;WarmS/CoolF;populus;populus_balsamifera;2024;283;7;Bud is fully set;NA
Poba_WarmS/CoolF_B3_R13;3;WarmS/CoolF;populus;populus_balsamifera;2024;290;7;Bud is fully set;NA
Poba_WarmS/CoolF_B3_R14;3;WarmS/CoolF;populus;populus_balsamifera;2024;103;4;Leaf fully unfolded;NA
Poba_WarmS/CoolF_B3_R14;3;WarmS/CoolF;populus;populus_balsamifera;2024;106;4;Leaf fully unfolded;NA
Poba_WarmS/CoolF_B3_R14;3;WarmS/CoolF;populus;populus_balsamifera;2024;109;4;Leaf fully unfolded;NA
Poba_WarmS/CoolF_B3_R14;3;WarmS/CoolF;populus;populus_balsamifera;2024;256;6;Bud changes color to red or green;NA
Poba_WarmS/CoolF_B3_R15;3;WarmS/CoolF;populus;populus_balsamifera;2024;103;4;Leaf fully unfolded;NA
Poba_WarmS/CoolF_B3_R15;3;WarmS/CoolF;populus;populus_balsamifera;2024;106;4;Leaf fully unfolded;NA
Poba_WarmS/CoolF_B3_R15;3;WarmS/CoolF;populus;populus_balsamifera;2024;109;4;Leaf fully unfolded;NA
Poba_WarmS/WarmF_B1_R1;1;WarmS/WarmF;populus;populus_balsamifera;2024;103;4;Leaf fully unfolded;NA
Poba_WarmS/WarmF_B1_R1;1;WarmS/WarmF;populus;populus_balsamifera;2024;106;4;Leaf fully unfolded;NA
Poba_WarmS/WarmF_B1_R1;1;WarmS/WarmF;populus;populus_balsamifera;2024;109;4;Leaf fully unfolded;NA
Poba_WarmS/WarmF_B1_R1;1;WarmS/WarmF;populus;populus_balsamifera;2024;256;6;Bud changes color to red or green;NA
Poba_WarmS/WarmF_B1_R1;1;WarmS/WarmF;populus;populus_balsamifera;2024;262;6;Bud changes color to red or green;NA
Poba_WarmS/WarmF_B1_R1;1;WarmS/WarmF;populus;populus_balsamifera;2024;276;7;Bud is fully set;NA
Poba_WarmS/WarmF_B1_R1;1;WarmS/WarmF;populus;populus_balsamifera;2024;283;7;Bud is fully set;NA
Poba_WarmS/WarmF_B1_R1;1;WarmS/WarmF;populus;populus_balsamifera;2024;290;7;Bud is fully set;NA
Poba_WarmS/WarmF_B1_R1_nitro;1;WarmS/WarmF_nitro;populus;populus_balsamifera;2024;103;4;Leaf fully unfolded;NA
Poba_WarmS/WarmF_B1_R1_nitro;1;WarmS/WarmF_nitro;populus;populus_balsamifera;2024;106;4;Leaf fully unfolded;NA
Poba_WarmS/WarmF_B1_R1_nitro;1;WarmS/WarmF_nitro;populus;populus_balsamifera;2024;109;4;Leaf fully unfolded;NA
Poba_WarmS/WarmF_B1_R1_nitro;1;WarmS/WarmF_nitro;populus;populus_balsamifera;2024;200;5;Bud starts to set, still green;NA
Poba_WarmS/WarmF_B1_R1_nitro;1;WarmS/WarmF_nitro;populus;populus_balsamifera;2024;207;4;Leaf fully unfolded;NA
Poba_WarmS/WarmF_B1_R1_nitro;1;WarmS/WarmF_nitro;populus;populus_balsamifera;2024;214;4;Leaf fully unfolded;NA
Poba_WarmS/WarmF_B1_R1_nitro;1;WarmS/WarmF_nitro;populus;populus_balsamifera;2024;221;4;Leaf fully unfolded;NA
Poba_WarmS/WarmF_B1_R1_nitro;1;WarmS/WarmF_nitro;populus;populus_balsamifera;2024;256;6;Bud changes color to red or green;NA
Poba_WarmS/WarmF_B1_R1_nitro;1;WarmS/WarmF_nitro;populus;populus_balsamifera;2024;262;6;Bud changes color to red or green;NA
Poba_WarmS/WarmF_B1_R1_nitro;1;WarmS/WarmF_nitro;populus;populus_balsamifera;2024;276;6;Bud changes color to red or green;NA
Poba_WarmS/WarmF_B1_R1_nitro;1;WarmS/WarmF_nitro;populus;populus_balsamifera;2024;297;7;Bud is fully set;NA
Poba_WarmS/WarmF_B1_R1_nitro;1;WarmS/WarmF_nitro;populus;populus_balsamifera;2024;311;7;Bud is fully set;NA
Poba_WarmS/WarmF_B1_R1_nitro;1;WarmS/WarmF_nitro;populus;populus_balsamifera;2024;325;7;Bud is fully set;NA
Poba_WarmS/WarmF_B1_R2;1;WarmS/WarmF;populus;populus_balsamifera;2024;103;4;Leaf fully unfolded;NA
Poba_WarmS/WarmF_B1_R2;1;WarmS/WarmF;populus;populus_balsamifera;2024;106;4;Leaf fully unfolded;NA
Poba_WarmS/WarmF_B1_R2;1;WarmS/WarmF;populus;populus_balsamifera;2024;109;4;Leaf fully unfolded;NA
Poba_WarmS/WarmF_B1_R2;1;WarmS/WarmF;populus;populus_balsamifera;2024;221;5;Bud starts to set, still green;NA
Poba_WarmS/WarmF_B1_R2;1;WarmS/WarmF;populus;populus_balsamifera;2024;228;5;Bud starts to set, still green;NA
Poba_WarmS/WarmF_B1_R2;1;WarmS/WarmF;populus;populus_balsamifera;2024;235;4;Leaf fully unfolded;NA
Poba_WarmS/WarmF_B1_R2;1;WarmS/WarmF;populus;populus_balsamifera;2024;242;4;Leaf fully unfolded;NA
Poba_WarmS/WarmF_B1_R2;1;WarmS/WarmF;populus;populus_balsamifera;2024;256;5;Bud starts to set, still green;NA
Poba_WarmS/WarmF_B1_R2;1;WarmS/WarmF;populus;populus_balsamifera;2024;262;6;Bud changes color to red or green;NA
Poba_WarmS/WarmF_B1_R2;1;WarmS/WarmF;populus;populus_balsamifera;2024;276;7;Bud is fully set;NA
Poba_WarmS/WarmF_B1_R2;1;WarmS/WarmF;populus;populus_balsamifera;2024;283;7;Bud is fully set;NA
Poba_WarmS/WarmF_B1_R2;1;WarmS/WarmF;populus;populus_balsamifera;2024;290;7;Bud is fully set;NA
Poba_WarmS/WarmF_B1_R2_nitro;1;WarmS/WarmF_nitro;populus;populus_balsamifera;2024;103;2;Bud opened, leaves visible but curly;NA
Poba_WarmS/WarmF_B1_R2_nitro;1;WarmS/WarmF_nitro;populus;populus_balsamifera;2024;106;2;Bud opened, leaves visible but curly;NA
Poba_WarmS/WarmF_B1_R2_nitro;1;WarmS/WarmF_nitro;populus;populus_balsamifera;2024;109;2;Bud opened, leaves visible but curly;NA
Poba_WarmS/WarmF_B1_R2_nitro;1;WarmS/WarmF_nitro;populus;populus_balsamifera;2024;148;3;Leaf out but not completely unfolded;NA
Poba_WarmS/WarmF_B1_R2_nitro;1;WarmS/WarmF_nitro;populus;populus_balsamifera;2024;151;3;Leaf out but not completely unfolded;NA
Poba_WarmS/WarmF_B1_R2_nitro;1;WarmS/WarmF_nitro;populus;populus_balsamifera;2024;155;3;Leaf out but not completely unfolded;NA
Poba_WarmS/WarmF_B1_R2_nitro;1;WarmS/WarmF_nitro;populus;populus_balsamifera;2024;169;4;Leaf fully unfolded;NA
Poba_WarmS/WarmF_B1_R2_nitro;1;WarmS/WarmF_nitro;populus;populus_balsamifera;2024;171;4;Leaf fully unfolded;NA
Poba_WarmS/WarmF_B1_R2_nitro;1;WarmS/WarmF_nitro;populus;populus_balsamifera;2024;179;4;Leaf fully unfolded;NA
Poba_WarmS/WarmF_B1_R2_nitro;1;WarmS/WarmF_nitro;populus;populus_balsamifera;2024;207;5;Bud starts to set, still green;NA
Poba_WarmS/WarmF_B1_R2_nitro;1;WarmS/WarmF_nitro;populus;populus_balsamifera;2024;214;5;Bud starts to set, still green;NA
Poba_WarmS/WarmF_B1_R2_nitro;1;WarmS/WarmF_nitro;populus;populus_balsamifera;2024;221;4;Leaf fully unfolded;NA
Poba_WarmS/WarmF_B1_R2_nitro;1;WarmS/WarmF_nitro;populus;populus_balsamifera;2024;228;4;Leaf fully unfolded;NA
Poba_WarmS/WarmF_B1_R2_nitro;1;WarmS/WarmF_nitro;populus;populus_balsamifera;2024;235;5;Bud starts to set, still green;NA
Poba_WarmS/WarmF_B1_R2_nitro;1;WarmS/WarmF_nitro;populus;populus_balsamifera;2024;242;4;Leaf fully unfolded;NA
Poba_WarmS/WarmF_B1_R2_nitro;1;WarmS/WarmF_nitro;populus;populus_balsamifera;2024;256;6;Bud changes color to red or green;NA
Poba_WarmS/WarmF_B1_R2_nitro;1;WarmS/WarmF_nitro;populus;populus_balsamifera;2024;262;1;Bud swollen;bud bursting again
Poba_WarmS/WarmF_B1_R2_nitro;1;WarmS/WarmF_nitro;populus;populus_balsamifera;2024;276;5;Bud starts to set, still green;NA
Poba_WarmS/WarmF_B1_R2_nitro;1;WarmS/WarmF_nitro;populus;populus_balsamifera;2024;283;6;Bud changes color to red or green;NA
Poba_WarmS/WarmF_B1_R2_nitro;1;WarmS/WarmF_nitro;populus;populus_balsamifera;2024;290;6;Bud changes color to red or green;NA
Poba_WarmS/WarmF_B1_R2_nitro;1;WarmS/WarmF_nitro;populus;populus_balsamifera;2024;297;7;Bud is fully set;NA
Poba_WarmS/WarmF_B1_R2_nitro;1;WarmS/WarmF_nitro;populus;populus_balsamifera;2024;311;7;Bud is fully set;NA
