#,Date-Time (PDT),Temperature   (°C),RH   (%),Dew Point   (°C),Button Down,Host Connected,End of File
6022,09-26-2024 12:57:01,21.22,61.98,13.67,,,
6023,09-26-2024 13:02:01,21.23,62.08,13.70,,,
6024,09-26-2024 13:07:01,21.27,62.07,13.73,,,
6025,09-26-2024 13:12:01,21.27,61.94,13.71,,,
6026,09-26-2024 13:17:01,21.26,61.92,13.68,,,
6027,09-26-2024 13:22:01,21.26,62.07,13.72,,,
6028,09-26-2024 13:27:01,21.27,61.99,13.72,,,
6029,09-26-2024 13:32:01,21.28,61.95,13.71,,,
6030,09-26-2024 13:37:01,21.27,62.24,13.78,,,
6031,09-26-2024 13:42:01,21.28,62.05,13.74,,,
6032,09-26-2024 13:47:01,21.29,62.18,13.78,,,
6033,09-26-2024 13:52:01,21.28,61.89,13.70,,,
6034,09-26-2024 13:57:01,21.27,62.02,13.72,,,
6035,09-26-2024 14:02:01,21.27,62.07,13.73,,,
6036,09-26-2024 14:07:01,21.27,62.13,13.75,,,
6037,09-26-2024 14:12:01,21.29,62.04,13.74,,,
6038,09-26-2024 14:17:01,21.26,61.98,13.70,,,
6039,09-26-2024 14:22:01,21.25,61.93,13.68,,,
6040,09-26-2024 14:27:01,21.24,63.12,13.97,,,
6041,09-26-2024 14:32:01,21.56,57.86,12.93,,,
6042,09-26-2024 14:37:01,21.19,61.15,13.43,,,
6043,09-26-2024 14:42:01,21.11,62.35,13.66,,,
6044,09-26-2024 14:47:01,21.15,62.16,13.64,,,
6045,09-26-2024 14:52:01,21.22,62.05,13.69,,,
6046,09-26-2024 14:57:01,21.27,61.84,13.67,,,
6047,09-26-2024 15:02:01,20.98,57.38,12.25,,,
6048,09-26-2024 15:07:01,20.58,61.79,13.02,,,
6049,09-26-2024 15:12:01,20.45,61.22,12.75,,,
6050,09-26-2024 15:17:01,20.37,61.79,12.81,,,
6051,09-26-2024 15:22:01,20.32,61.80,12.77,,,
6052,09-26-2024 15:27:01,20.31,61.94,12.80,,,
6053,09-26-2024 15:32:01,20.31,61.84,12.77,,,
6054,09-26-2024 15:37:01,20.30,61.86,12.77,,,
6055,09-26-2024 15:42:01,20.30,61.98,12.80,,,
6056,09-26-2024 15:47:01,20.30,61.96,12.79,,,
6057,09-26-2024 15:52:01,20.30,61.77,12.75,,,
6058,09-26-2024 15:57:01,20.28,61.87,12.75,,,
6059,09-26-2024 16:02:01,20.26,61.91,12.75,,,
6060,09-26-2024 16:07:01,20.29,62.10,12.82,,,
6061,09-26-2024 16:12:01,20.33,62.10,12.86,,,
6062,09-26-2024 16:17:01,20.32,61.76,12.76,,,
6063,09-26-2024 16:22:01,20.27,61.92,12.76,,,
6064,09-26-2024 16:27:01,20.26,61.98,12.76,,,
6065,09-26-2024 16:32:01,20.26,61.92,12.75,,,
6066,09-26-2024 16:37:01,20.27,62.08,12.79,,,
6067,09-26-2024 16:42:01,20.26,62.02,12.77,,,
6068,09-26-2024 16:47:01,20.26,62.21,12.82,,,
6069,09-26-2024 16:52:01,20.29,62.09,12.81,,,
6070,09-26-2024 16:57:01,20.28,62.07,12.80,,,
6071,09-26-2024 17:02:01,20.27,62.10,12.80,,,
6072,09-26-2024 17:07:01,20.22,62.34,12.81,,,
6073,09-26-2024 17:12:01,20.21,62.34,12.80,,,
6074,09-26-2024 17:17:01,20.19,62.41,12.79,,,
6075,09-26-2024 17:22:01,20.25,63.49,13.12,,,
6076,09-26-2024 17:27:01,20.45,63.88,13.40,,,
6077,09-26-2024 17:32:01,20.43,58.66,12.08,,,
6078,09-26-2024 17:37:01,20.05,63.23,12.86,,,
6079,09-26-2024 17:42:01,20.05,62.59,12.70,,,
6080,09-26-2024 17:47:01,20.11,62.88,12.83,,,
6081,09-26-2024 17:52:01,20.14,62.48,12.77,,,
6082,09-26-2024 17:57:01,20.16,62.55,12.81,,,
6083,09-26-2024 18:02:01,20.08,54.81,10.72,,,
6084,09-26-2024 18:07:01,19.02,60.77,11.29,,,
6085,09-26-2024 18:12:01,18.48,62.00,11.08,,,
6086,09-26-2024 18:17:01,18.26,63.10,11.14,,,
6087,09-26-2024 18:22:01,18.16,63.38,11.11,,,
6088,09-26-2024 18:27:01,18.13,63.51,11.12,,,
6089,09-26-2024 18:32:01,18.10,63.45,11.07,,,
6090,09-26-2024 18:37:01,18.09,63.57,11.09,,,
6091,09-26-2024 18:42:01,18.07,63.71,11.10,,,
6092,09-26-2024 18:47:01,18.06,63.49,11.04,,,
6093,09-26-2024 18:52:01,18.04,63.64,11.06,,,
6094,09-26-2024 18:57:01,18.06,63.58,11.07,,,
6095,09-26-2024 19:02:01,17.93,51.57,7.83,,,
6096,09-26-2024 19:07:01,15.97,51.73,6.06,,,
6097,09-26-2024 19:12:01,14.26,58.52,6.25,,,
6098,09-26-2024 19:17:01,12.98,63.08,6.14,,,
6099,09-26-2024 19:22:01,12.52,63.80,5.86,,,
6100,09-26-2024 19:27:01,12.28,61.97,5.22,,,
6101,09-26-2024 19:32:01,12.18,66.42,6.12,,,
6102,09-26-2024 19:37:01,12.14,65.07,5.79,,,
6103,09-26-2024 19:42:01,11.98,66.05,5.85,,,
6104,09-26-2024 19:47:01,11.90,66.70,5.91,,,
6105,09-26-2024 19:52:01,11.87,67.19,5.99,,,
6106,09-26-2024 19:57:01,11.87,67.14,5.98,,,
6107,09-26-2024 20:02:01,11.86,67.21,5.99,,,
6108,09-26-2024 20:07:01,11.86,67.23,5.99,,,
6109,09-26-2024 20:12:01,11.89,67.29,6.03,,,
6110,09-26-2024 20:17:01,11.90,67.15,6.01,,,
6111,09-26-2024 20:22:01,11.88,67.21,6.01,,,
6112,09-26-2024 20:27:01,11.87,67.31,6.02,,,
6113,09-26-2024 20:32:01,11.89,67.09,5.99,,,
6114,09-26-2024 20:37:01,11.89,67.15,6.00,,,
6115,09-26-2024 20:42:01,11.90,67.06,5.99,,,
6116,09-26-2024 20:47:01,11.89,67.09,5.99,,,
6117,09-26-2024 20:52:01,11.90,67.03,5.98,,,
6118,09-26-2024 20:57:01,11.90,67.03,5.98,,,
6119,09-26-2024 21:02:01,11.86,67.02,5.95,,,
6120,09-26-2024 21:07:01,11.85,67.22,5.98,,,
6121,09-26-2024 21:12:01,11.88,67.15,5.99,,,
6122,09-26-2024 21:17:01,11.90,66.94,5.96,,,
6123,09-26-2024 21:22:01,11.89,67.08,5.99,,,
6124,09-26-2024 21:27:01,11.90,66.86,5.95,,,
6125,09-26-2024 21:32:01,11.90,66.96,5.97,,,
6126,09-26-2024 21:37:01,11.91,67.03,6.00,,,
6127,09-26-2024 21:42:01,11.88,67.03,5.97,,,
6128,09-26-2024 21:47:01,11.89,67.29,6.03,,,
6129,09-26-2024 21:52:01,11.90,67.14,6.01,,,
6130,09-26-2024 21:57:01,11.88,66.97,5.96,,,
6131,09-26-2024 22:02:01,11.90,67.23,6.03,,,
6132,09-26-2024 22:07:01,11.91,67.08,6.01,,,
6133,09-26-2024 22:12:01,11.91,67.11,6.02,,,
6134,09-26-2024 22:17:01,11.91,67.07,6.01,,,
6135,09-26-2024 22:22:01,11.90,67.03,5.98,,,
6136,09-26-2024 22:27:01,11.89,67.07,5.98,,,
6137,09-26-2024 22:32:01,11.90,67.16,6.01,,,
6138,09-26-2024 22:37:01,11.89,67.17,6.01,,,
6139,09-26-2024 22:42:01,11.87,67.03,5.96,,,
6140,09-26-2024 22:47:01,11.88,67.15,5.99,,,
6141,09-26-2024 22:52:01,11.89,67.22,6.02,,,
6142,09-26-2024 22:57:01,11.89,67.17,6.01,,,
6143,09-26-2024 23:02:01,11.90,67.13,6.01,,,
6144,09-26-2024 23:07:01,11.90,67.06,5.99,,,
6145,09-26-2024 23:12:01,11.90,67.10,6.01,,,
6146,09-26-2024 23:17:01,11.91,66.97,5.99,,,
6147,09-26-2024 23:22:01,11.90,66.91,5.96,,,
6148,09-26-2024 23:27:01,11.88,66.97,5.96,,,
6149,09-26-2024 23:32:01,11.89,67.11,5.99,,,
6150,09-26-2024 23:37:01,11.90,67.04,5.99,,,
6151,09-26-2024 23:42:01,11.90,67.18,6.02,,,
6152,09-26-2024 23:47:01,11.90,67.03,5.98,,,
6153,09-26-2024 23:52:01,11.90,67.12,6.00,,,
6154,09-26-2024 23:57:01,11.90,66.97,5.98,,,
6155,09-27-2024 00:02:01,11.89,67.03,5.98,,,
6156,09-27-2024 00:07:01,11.88,67.07,5.98,,,
6157,09-27-2024 00:12:01,11.90,67.00,5.98,,,
6158,09-27-2024 00:17:01,11.91,66.89,5.97,,,
6159,09-27-2024 00:22:01,11.90,66.91,5.97,,,
6160,09-27-2024 00:27:01,11.88,66.94,5.95,,,
6161,09-27-2024 00:32:01,11.89,67.11,5.99,,,
6162,09-27-2024 00:37:01,11.90,67.04,5.99,,,
6163,09-27-2024 00:42:01,11.90,66.93,5.96,,,
6164,09-27-2024 00:47:01,11.89,66.93,5.95,,,
6165,09-27-2024 00:52:01,11.89,67.09,5.99,,,
6166,09-27-2024 00:57:01,11.90,67.10,6.01,,,
6167,09-27-2024 01:02:01,11.90,67.37,6.06,,,
6168,09-27-2024 01:07:01,11.89,67.16,6.00,,,
6169,09-27-2024 01:12:01,11.90,67.28,6.04,,,
6170,09-27-2024 01:17:01,11.90,67.07,6.00,,,
6171,09-27-2024 01:22:01,11.90,67.05,5.99,,,
6172,09-27-2024 01:27:01,11.90,67.17,6.01,,,
6173,09-27-2024 01:32:01,11.89,67.27,6.03,,,
6174,09-27-2024 01:37:01,11.89,67.02,5.97,,,
6175,09-27-2024 01:42:01,11.87,67.19,5.99,,,
6176,09-27-2024 01:47:01,11.87,67.04,5.96,,,
6177,09-27-2024 01:52:01,11.87,67.27,6.01,,,
6178,09-27-2024 01:57:01,11.89,67.18,6.01,,,
6179,09-27-2024 02:02:01,11.90,67.19,6.02,,,
6180,09-27-2024 02:07:01,11.90,67.26,6.03,,,
6181,09-27-2024 02:12:01,11.89,67.38,6.05,,,
6182,09-27-2024 02:17:01,11.90,67.28,6.04,,,
6183,09-27-2024 02:22:01,11.89,67.43,6.06,,,
6184,09-27-2024 02:27:01,11.90,67.21,6.02,,,
6185,09-27-2024 02:32:01,11.88,67.30,6.03,,,
6186,09-27-2024 02:37:01,11.87,67.41,6.04,,,
6187,09-27-2024 02:42:01,11.89,67.42,6.06,,,
6188,09-27-2024 02:47:01,11.90,67.34,6.05,,,
6189,09-27-2024 02:52:01,11.90,67.30,6.04,,,
6190,09-27-2024 02:57:01,11.89,67.20,6.01,,,
6191,09-27-2024 03:02:01,11.89,67.32,6.04,,,
6192,09-27-2024 03:07:01,11.90,67.33,6.05,,,
6193,09-27-2024 03:12:01,11.90,67.29,6.05,,,
6194,09-27-2024 03:17:01,11.90,67.34,6.05,,,
6195,09-27-2024 03:22:01,11.89,67.49,6.07,,,
6196,09-27-2024 03:27:01,11.89,67.52,6.08,,,
6197,09-27-2024 03:32:01,11.91,67.39,6.08,,,
6198,09-27-2024 03:37:01,11.91,67.64,6.13,,,
6199,09-27-2024 03:42:01,11.92,67.42,6.09,,,
6200,09-27-2024 03:47:01,11.91,67.31,6.06,,,
6201,09-27-2024 03:52:01,11.90,67.36,6.05,,,
6202,09-27-2024 03:57:01,11.90,67.40,6.06,,,
6203,09-27-2024 04:02:01,11.91,67.38,6.07,,,
6204,09-27-2024 04:07:01,11.92,67.49,6.11,,,
6205,09-27-2024 04:12:01,11.91,67.27,6.05,,,
6206,09-27-2024 04:17:01,11.89,67.50,6.08,,,
6207,09-27-2024 04:22:01,11.89,67.31,6.04,,,
6208,09-27-2024 04:27:01,11.89,67.51,6.08,,,
6209,09-27-2024 04:32:01,11.90,67.38,6.06,,,
6210,09-27-2024 04:37:01,11.89,67.25,6.02,,,
6211,09-27-2024 04:42:01,11.90,67.48,6.08,,,
6212,09-27-2024 04:47:01,11.90,67.43,6.08,,,
6213,09-27-2024 04:52:01,11.91,67.30,6.06,,,
6214,09-27-2024 04:57:01,11.91,67.32,6.06,,,
6215,09-27-2024 05:02:01,11.90,67.29,6.04,,,
6216,09-27-2024 05:07:01,11.89,67.27,6.03,,,
6217,09-27-2024 05:12:01,11.89,67.29,6.03,,,
6218,09-27-2024 05:17:01,11.90,67.21,6.03,,,
6219,09-27-2024 05:22:01,11.90,67.31,6.04,,,
6220,09-27-2024 05:27:01,11.90,67.28,6.04,,,
6221,09-27-2024 05:32:01,11.89,67.34,6.04,,,
6222,09-27-2024 05:37:01,11.89,67.53,6.08,,,
6223,09-27-2024 05:42:01,11.90,67.48,6.09,,,
6224,09-27-2024 05:47:01,11.91,67.42,6.08,,,
6225,09-27-2024 05:52:01,11.90,67.38,6.07,,,
6226,09-27-2024 05:57:01,11.90,67.27,6.04,,,
6227,09-27-2024 06:02:01,11.90,67.20,6.03,,,
6228,09-27-2024 06:07:01,11.90,67.27,6.03,,,
6229,09-27-2024 06:12:01,11.90,67.31,6.04,,,
6230,09-27-2024 06:17:01,11.91,67.28,6.05,,,
6231,09-27-2024 06:22:01,11.90,67.34,6.05,,,
6232,09-27-2024 06:27:01,11.89,67.17,6.01,,,
6233,09-27-2024 06:32:01,11.87,67.43,6.05,,,
6234,09-27-2024 06:37:01,11.89,67.31,6.04,,,
6235,09-27-2024 06:42:01,11.90,67.27,6.03,,,
6236,09-27-2024 06:47:01,11.90,67.07,5.99,,,
6237,09-27-2024 06:52:01,11.90,67.20,6.02,,,
6238,09-27-2024 06:57:01,11.90,67.36,6.05,,,
6239,09-27-2024 07:02:01,11.96,76.99,8.06,,,
6240,09-27-2024 07:07:01,13.23,71.73,8.25,,,
6241,09-27-2024 07:12:01,14.56,84.30,11.96,,,
6242,09-27-2024 07:17:01,16.08,68.16,10.22,,,
6243,09-27-2024 07:22:01,17.15,69.04,11.45,,,
6244,09-27-2024 07:27:01,17.65,67.20,11.51,,,
6245,09-27-2024 07:32:01,17.95,67.85,11.94,,,
6246,09-27-2024 07:37:01,18.43,59.44,10.40,,,
6247,09-27-2024 07:42:01,17.95,63.67,10.98,,,
6248,09-27-2024 07:47:01,17.80,65.06,11.16,,,
6249,09-27-2024 07:52:01,17.82,64.36,11.02,,,
6250,09-27-2024 07:57:01,17.86,64.08,10.99,,,
6251,09-27-2024 08:02:01,17.93,71.28,12.67,,,
6252,09-27-2024 08:07:01,19.04,63.15,11.89,,,
6253,09-27-2024 08:12:01,19.51,66.28,13.07,,,
6254,09-27-2024 08:17:01,19.78,64.83,12.99,,,
6255,09-27-2024 08:22:01,19.91,63.32,12.76,,,
6256,09-27-2024 08:27:01,19.97,63.34,12.81,,,
6257,09-27-2024 08:32:01,20.01,63.18,12.81,,,
6258,09-27-2024 08:37:01,20.03,62.96,12.78,,,
6259,09-27-2024 08:42:01,20.04,63.02,12.80,,,
6260,09-27-2024 08:47:01,20.05,62.76,12.75,,,
6261,09-27-2024 08:52:01,20.05,62.93,12.79,,,
6262,09-27-2024 08:57:01,20.02,62.80,12.73,,,
6263,09-27-2024 09:02:01,20.04,63.00,12.80,,,
6264,09-27-2024 09:07:01,20.09,62.61,12.76,,,
6265,09-27-2024 09:12:01,20.14,62.54,12.78,,,
6266,09-27-2024 09:17:01,20.16,62.28,12.74,,,
6267,09-27-2024 09:22:01,20.16,62.43,12.77,,,
6268,09-27-2024 09:27:01,20.16,62.40,12.77,,,
6269,09-27-2024 09:32:01,20.17,62.43,12.78,,,
6270,09-27-2024 09:37:01,20.18,62.48,12.80,,,
6271,09-27-2024 09:42:01,20.19,62.34,12.78,,,
6272,09-27-2024 09:47:01,20.18,62.33,12.77,,,
6273,09-27-2024 09:52:01,20.20,62.43,12.81,,,
6274,09-27-2024 09:57:01,20.20,62.37,12.79,,,
6275,09-27-2024 10:02:01,20.20,62.54,12.84,,,
6276,09-27-2024 10:07:01,20.24,62.30,12.82,,,
6277,09-27-2024 10:12:01,20.24,62.11,12.77,,,
6278,09-27-2024 10:17:01,20.24,62.41,12.84,,,
6279,09-27-2024 10:22:01,20.25,62.24,12.81,,,
6280,09-27-2024 10:27:01,20.28,62.28,12.85,,,
6281,09-27-2024 10:32:01,20.27,62.12,12.81,,,
6282,09-27-2024 10:37:01,20.27,62.07,12.79,,,
6283,09-27-2024 10:42:01,20.26,62.56,12.90,,,
6284,09-27-2024 10:47:01,20.27,62.09,12.80,,,
6285,09-27-2024 10:52:01,20.27,62.20,12.83,,,
6286,09-27-2024 10:57:01,20.27,62.13,12.81,,,
6287,09-27-2024 11:02:01,20.28,62.31,12.86,,,
6288,09-27-2024 11:07:01,20.29,62.14,12.82,,,
6289,09-27-2024 11:12:01,20.29,62.07,12.81,,,
6290,09-27-2024 11:17:01,20.29,62.46,12.90,,,
6291,09-27-2024 11:22:01,20.29,61.99,12.79,,,
6292,09-27-2024 11:27:01,20.28,62.18,12.83,,,
6293,09-27-2024 11:32:01,20.28,62.01,12.78,,,
6294,09-27-2024 11:37:01,20.28,62.10,12.81,,,
6295,09-27-2024 11:42:01,20.29,62.09,12.81,,,
6296,09-27-2024 11:47:01,20.30,62.06,12.82,,,
6297,09-27-2024 11:52:01,20.31,62.01,12.81,,,
6298,09-27-2024 11:57:01,20.30,62.15,12.84,,,
6299,09-27-2024 12:02:01,20.30,62.09,12.83,,,
6300,09-27-2024 12:07:01,20.29,62.30,12.86,,,
6301,09-27-2024 12:12:01,20.29,61.91,12.76,,,
6302,09-27-2024 12:17:01,20.27,61.97,12.77,,,
6303,09-27-2024 12:22:01,20.27,61.81,12.73,,,
6304,09-27-2024 12:27:01,20.28,61.82,12.74,,,
6305,09-27-2024 12:32:01,20.31,61.81,12.76,,,
6306,09-27-2024 12:37:01,20.32,61.74,12.76,,,
6307,09-27-2024 12:42:01,20.31,61.63,12.72,,,
6308,09-27-2024 12:47:01,20.29,61.48,12.66,,,
6309,09-27-2024 12:52:01,20.26,61.78,12.71,,,
6310,09-27-2024 12:57:01,20.26,61.90,12.74,,,
6311,09-27-2024 13:02:01,20.29,61.72,12.72,,,
6312,09-27-2024 13:07:01,20.29,61.70,12.72,,,
6313,09-27-2024 13:12:01,20.30,61.91,12.78,,,
6314,09-27-2024 13:17:01,20.31,61.57,12.70,,,
6315,09-27-2024 13:22:01,20.29,61.55,12.68,,,
6316,09-27-2024 13:27:01,20.29,61.55,12.68,,,
6317,09-27-2024 13:32:01,20.29,61.62,12.69,,,
6318,09-27-2024 13:37:01,20.28,61.54,12.67,,,
6319,09-27-2024 13:42:01,20.27,61.70,12.70,,,
6320,09-27-2024 13:47:01,20.29,61.71,12.72,,,
6321,09-27-2024 13:52:01,20.29,61.73,12.73,,,
6322,09-27-2024 13:57:01,20.30,61.60,12.70,,,
6323,09-27-2024 14:02:01,20.30,61.48,12.67,,,
6324,09-27-2024 14:07:01,20.29,61.53,12.68,,,
6325,09-27-2024 14:12:01,20.30,61.50,12.68,,,
6326,09-27-2024 14:17:01,20.30,61.58,12.70,,,
6327,09-27-2024 14:22:01,20.31,61.46,12.68,,,
6328,09-27-2024 14:27:01,20.29,61.48,12.67,,,
6329,09-27-2024 14:32:01,20.30,61.55,12.69,,,
6330,09-27-2024 14:37:01,20.30,61.50,12.68,,,
6331,09-27-2024 14:42:01,20.30,61.45,12.67,,,
6332,09-27-2024 14:47:01,20.30,61.55,12.69,,,
6333,09-27-2024 14:52:01,20.29,61.49,12.66,,,
6334,09-27-2024 14:57:01,20.28,61.42,12.64,,,
6335,09-27-2024 15:02:01,20.29,61.49,12.66,,,
6336,09-27-2024 15:07:01,20.30,61.40,12.65,,,
6337,09-27-2024 15:12:01,20.30,61.44,12.67,,,
6338,09-27-2024 15:17:01,20.30,61.37,12.65,,,
6339,09-27-2024 15:22:01,20.29,61.36,12.64,,,
6340,09-27-2024 15:27:01,20.29,61.38,12.64,,,
6341,09-27-2024 15:32:01,20.30,61.35,12.64,,,
6342,09-27-2024 15:37:01,20.30,61.44,12.66,,,
6343,09-27-2024 15:42:01,20.29,61.43,12.66,,,
6344,09-27-2024 15:47:01,20.31,61.46,12.68,,,
6345,09-27-2024 15:52:01,20.33,61.47,12.69,,,
6346,09-27-2024 15:57:01,20.32,61.38,12.66,,,
6347,09-27-2024 16:02:01,20.30,61.64,12.72,,,
6348,09-27-2024 16:07:01,20.29,61.57,12.69,,,
6349,09-27-2024 16:12:01,20.29,61.59,12.69,,,
6350,09-27-2024 16:17:01,20.29,61.52,12.67,,,
6351,09-27-2024 16:22:01,20.28,61.66,12.70,,,
6352,09-27-2024 16:27:01,20.28,61.60,12.68,,,
6353,09-27-2024 16:32:01,20.28,61.55,12.67,,,
6354,09-27-2024 16:37:01,20.28,61.59,12.68,,,
6355,09-27-2024 16:42:01,20.28,61.58,12.68,,,
6356,09-27-2024 16:47:01,20.28,61.66,12.70,,,
6357,09-27-2024 16:52:01,20.29,61.59,12.69,,,
6358,09-27-2024 16:57:01,20.29,61.59,12.69,,,
6359,09-27-2024 17:02:01,20.28,61.80,12.73,,,
6360,09-27-2024 17:07:01,20.20,62.12,12.74,,,
6361,09-27-2024 17:12:01,20.15,62.22,12.71,,,
6362,09-27-2024 17:17:01,20.10,62.16,12.65,,,
6363,09-27-2024 17:22:01,20.04,62.08,12.57,,,
6364,09-27-2024 17:27:01,19.96,62.02,12.48,,,
6365,09-27-2024 17:32:01,19.89,62.08,12.43,,,
6366,09-27-2024 17:37:01,19.83,62.10,12.38,,,
6367,09-27-2024 17:42:01,19.80,62.28,12.39,,,
6368,09-27-2024 17:47:01,20.28,66.60,13.88,,,
6369,09-27-2024 17:52:01,20.84,61.75,13.25,,,
6370,09-27-2024 17:57:01,20.87,62.46,13.45,,,
6371,09-27-2024 18:02:01,20.65,53.92,11.01,,,
6372,09-27-2024 18:07:01,19.48,59.27,11.35,,,
6373,09-27-2024 18:12:01,18.83,61.14,11.20,,,
6374,09-27-2024 18:17:01,18.48,62.13,11.12,,,
6375,09-27-2024 18:22:01,18.29,62.27,10.97,,,
6376,09-27-2024 18:27:01,18.17,62.57,10.93,,,
6377,09-27-2024 18:32:01,18.11,62.76,10.91,,,
6378,09-27-2024 18:37:01,18.09,62.84,10.91,,,
6379,09-27-2024 18:42:01,18.08,62.95,10.93,,,
6380,09-27-2024 18:47:01,18.05,62.92,10.90,,,
6381,09-27-2024 18:52:01,18.04,62.95,10.90,,,
6382,09-27-2024 18:57:01,18.04,62.95,10.90,,,
6383,09-27-2024 19:02:01,17.94,51.80,7.91,,,
6384,09-27-2024 19:07:01,16.10,50.69,5.89,,,
6385,09-27-2024 19:12:01,14.22,58.04,6.10,,,
6386,09-27-2024 19:17:01,12.89,65.63,6.62,,,
6387,09-27-2024 19:22:01,12.44,64.63,5.97,,,
6388,09-27-2024 19:27:01,12.37,60.33,4.91,,,
6389,09-27-2024 19:32:01,12.30,63.76,5.64,,,
6390,09-27-2024 19:37:01,12.19,63.54,5.50,,,
6391,09-27-2024 19:42:01,11.99,65.08,5.65,,,
6392,09-27-2024 19:47:01,11.90,66.00,5.76,,,
6393,09-27-2024 19:52:01,11.87,66.47,5.84,,,
6394,09-27-2024 19:57:01,11.87,66.55,5.86,,,
6395,09-27-2024 20:02:01,11.88,66.66,5.89,,,
6396,09-27-2024 20:07:01,11.90,66.63,5.90,,,
6397,09-27-2024 20:12:01,11.89,66.62,5.89,,,
6398,09-27-2024 20:17:01,11.89,66.54,5.87,,,
6399,09-27-2024 20:22:01,11.90,66.60,5.90,,,
6400,09-27-2024 20:27:01,11.91,66.65,5.92,,,
6401,09-27-2024 20:32:01,11.91,66.46,5.87,,,
6402,09-27-2024 20:37:01,11.90,66.51,5.88,,,
6403,09-27-2024 20:42:01,11.91,66.43,5.87,,,
6404,09-27-2024 20:47:01,11.91,66.29,5.84,,,
6405,09-27-2024 20:52:01,11.90,66.29,5.82,,,
6406,09-27-2024 20:57:01,11.90,66.36,5.84,,,
6407,09-27-2024 21:02:01,11.90,66.21,5.81,,,
6408,09-27-2024 21:07:01,11.90,66.30,5.83,,,
6409,09-27-2024 21:12:01,11.90,66.18,5.80,,,
6410,09-27-2024 21:17:01,11.90,66.23,5.81,,,
6411,09-27-2024 21:22:01,11.90,66.13,5.80,,,
6412,09-27-2024 21:27:01,11.90,66.27,5.83,,,
6413,09-27-2024 21:32:01,11.91,66.24,5.83,,,
6414,09-27-2024 21:37:01,11.91,66.30,5.84,,,
6415,09-27-2024 21:42:01,11.90,66.33,5.84,,,
6416,09-27-2024 21:47:01,11.90,66.45,5.86,,,
6417,09-27-2024 21:52:01,11.90,66.55,5.89,,,
6418,09-27-2024 21:57:01,11.89,66.52,5.87,,,
6419,09-27-2024 22:02:01,11.90,66.60,5.89,,,
6420,09-27-2024 22:07:01,11.90,66.52,5.87,,,
6421,09-27-2024 22:12:01,11.90,66.58,5.89,,,
6422,09-27-2024 22:17:01,11.90,66.63,5.91,,,
6423,09-27-2024 22:22:01,11.90,66.53,5.88,,,
6424,09-27-2024 22:27:01,11.91,66.53,5.89,,,
6425,09-27-2024 22:32:01,11.91,66.57,5.90,,,
6426,09-27-2024 22:37:01,11.91,66.45,5.87,,,
6427,09-27-2024 22:42:01,11.90,66.54,5.88,,,
6428,09-27-2024 22:47:01,11.90,66.47,5.87,,,
6429,09-27-2024 22:52:01,11.90,66.56,5.89,,,
6430,09-27-2024 22:57:01,11.90,66.51,5.87,,,
6431,09-27-2024 23:02:01,11.90,66.56,5.88,,,
6432,09-27-2024 23:07:01,11.91,66.55,5.90,,,
6433,09-27-2024 23:12:01,11.90,66.50,5.87,,,
6434,09-27-2024 23:17:01,11.90,66.56,5.88,,,
6435,09-27-2024 23:22:01,11.89,66.56,5.87,,,
6436,09-27-2024 23:27:01,11.90,66.66,5.90,,,
6437,09-27-2024 23:32:01,11.89,66.59,5.88,,,
6438,09-27-2024 23:37:01,11.89,66.53,5.87,,,
6439,09-27-2024 23:42:01,11.90,66.61,5.90,,,
6440,09-27-2024 23:47:01,11.90,66.55,5.89,,,
6441,09-27-2024 23:52:01,11.90,66.67,5.91,,,
6442,09-27-2024 23:57:01,11.89,66.56,5.88,,,
6443,09-28-2024 00:02:01,11.90,66.58,5.89,,,
6444,09-28-2024 00:07:01,11.90,66.56,5.89,,,
6445,09-28-2024 00:12:01,11.89,66.53,5.87,,,
6446,09-28-2024 00:17:01,11.89,66.68,5.90,,,
6447,09-28-2024 00:22:01,11.91,66.45,5.87,,,
6448,09-28-2024 00:27:01,11.91,66.49,5.88,,,
6449,09-28-2024 00:32:01,11.91,66.46,5.88,,,
6450,09-28-2024 00:37:01,11.90,66.57,5.88,,,
6451,09-28-2024 00:42:01,11.91,66.64,5.92,,,
6452,09-28-2024 00:47:01,11.92,66.50,5.89,,,
6453,09-28-2024 00:52:01,11.90,66.55,5.89,,,
6454,09-28-2024 00:57:01,11.90,66.41,5.86,,,
6455,09-28-2024 01:02:01,11.91,66.43,5.87,,,
6456,09-28-2024 01:07:01,11.90,66.43,5.86,,,
6457,09-28-2024 01:12:01,11.90,66.40,5.85,,,
6458,09-28-2024 01:17:01,11.90,66.51,5.88,,,
6459,09-28-2024 01:22:01,11.90,66.54,5.88,,,
6460,09-28-2024 01:27:01,11.91,66.41,5.86,,,
6461,09-28-2024 01:32:01,11.90,66.49,5.87,,,
6462,09-28-2024 01:37:01,11.89,66.32,5.82,,,
6463,09-28-2024 01:42:01,11.89,66.55,5.87,,,
6464,09-28-2024 01:47:01,11.90,66.49,5.87,,,
6465,09-28-2024 01:52:01,11.92,66.51,5.89,,,
6466,09-28-2024 01:57:01,11.93,66.46,5.89,,,
6467,09-28-2024 02:02:01,11.92,66.17,5.82,,,
6468,09-28-2024 02:07:01,11.90,66.63,5.90,,,
6469,09-28-2024 02:12:01,11.92,66.47,5.88,,,
6470,09-28-2024 02:17:01,11.92,66.26,5.84,,,
