#,Date-Time (PST/PDT),Temperature   (°C),RH   (%),Dew Point   (°C),Host Connected,End of File
6203,04-20-2024 17:51:31,11.26,74.98,7.00,,
6204,04-20-2024 18:01:31,11.07,76.72,7.15,,
6205,04-20-2024 18:11:31,10.94,78.02,7.27,,
6206,04-20-2024 18:21:31,10.71,77.45,6.94,,
6207,04-20-2024 18:31:31,10.50,76.39,6.53,,
6208,04-20-2024 18:41:31,10.46,79.13,7.01,,
6209,04-20-2024 18:51:31,10.26,79.01,6.79,,
6210,04-20-2024 19:01:31,10.09,80.89,6.97,,
6211,04-20-2024 19:11:31,10.01,79.64,6.67,,
6212,04-20-2024 19:21:31,9.98,80.08,6.72,,
6213,04-20-2024 19:31:31,9.88,80.01,6.60,,
6214,04-20-2024 19:41:31,9.89,77.44,6.14,,
6215,04-20-2024 19:51:31,9.97,78.56,6.43,,
6216,04-20-2024 20:01:31,9.98,78.30,6.39,,
6217,04-20-2024 20:11:31,9.85,77.11,6.04,,
6218,04-20-2024 20:21:31,9.51,78.13,5.90,,
6219,04-20-2024 20:31:31,9.20,78.21,5.61,,
6220,04-20-2024 20:41:31,9.23,75.94,5.22,,
6221,04-20-2024 20:51:31,9.34,79.49,5.98,,
6222,04-20-2024 21:01:31,9.16,77.95,5.52,,
6223,04-20-2024 21:11:31,8.74,81.52,5.76,,
6224,04-20-2024 21:21:31,8.37,82.69,5.61,,
6225,04-20-2024 21:31:31,8.30,84.14,5.79,,
6226,04-20-2024 21:41:31,8.17,82.95,5.46,,
6227,04-20-2024 21:51:31,8.07,79.20,4.70,,
6228,04-20-2024 22:01:31,8.13,78.79,4.67,,
6229,04-20-2024 22:11:31,8.05,78.63,4.57,,
6230,04-20-2024 22:21:31,7.87,80.14,4.67,,
6231,04-20-2024 22:31:31,7.57,80.73,4.48,,
6232,04-20-2024 22:41:31,7.72,79.45,4.40,,
6233,04-20-2024 22:51:31,7.86,77.99,4.27,,
6234,04-20-2024 23:01:31,8.01,78.53,4.51,,
6235,04-20-2024 23:11:31,8.14,76.36,4.24,,
6236,04-20-2024 23:21:31,8.24,74.85,4.06,,
6237,04-20-2024 23:31:31,8.28,74.48,4.02,,
6238,04-20-2024 23:41:31,8.14,75.24,4.03,,
6239,04-20-2024 23:51:31,7.89,75.00,3.74,,
6240,04-21-2024 00:01:31,7.62,77.25,3.90,,
6241,04-21-2024 00:11:31,7.74,77.20,4.01,,
6242,04-21-2024 00:21:31,7.76,76.52,3.90,,
6243,04-21-2024 00:31:31,7.76,75.15,3.65,,
6244,04-21-2024 00:41:31,7.90,73.86,3.54,,
6245,04-21-2024 00:51:31,7.97,73.28,3.49,,
6246,04-21-2024 01:01:31,8.00,72.58,3.38,,
6247,04-21-2024 01:11:31,8.02,72.87,3.46,,
6248,04-21-2024 01:21:31,7.98,71.99,3.25,,
6249,04-21-2024 01:31:31,8.00,71.97,3.26,,
6250,04-21-2024 01:41:31,8.01,72.59,3.39,,
6251,04-21-2024 01:51:31,7.97,72.71,3.38,,
6252,04-21-2024 02:01:31,8.04,72.98,3.50,,
6253,04-21-2024 02:11:31,7.87,72.72,3.28,,
6254,04-21-2024 02:21:31,7.82,73.36,3.36,,
6255,04-21-2024 02:31:31,7.75,75.01,3.61,,
6256,04-21-2024 02:41:31,7.82,75.24,3.72,,
6257,04-21-2024 02:51:31,7.64,77.62,3.99,,
6258,04-21-2024 03:01:31,7.55,76.63,3.72,,
6259,04-21-2024 03:11:31,7.67,75.95,3.70,,
6260,04-21-2024 03:21:31,7.72,75.87,3.74,,
6261,04-21-2024 03:31:31,7.71,74.32,3.44,,
6262,04-21-2024 03:41:31,7.69,76.13,3.76,,
6263,04-21-2024 03:51:31,7.67,76.07,3.73,,
6264,04-21-2024 04:01:31,7.62,73.77,3.25,,
6265,04-21-2024 04:11:31,7.53,74.56,3.31,,
6266,04-21-2024 04:21:31,7.52,74.76,3.33,,
6267,04-21-2024 04:31:31,7.42,77.35,3.72,,
6268,04-21-2024 04:41:31,7.23,76.99,3.47,,
6269,04-21-2024 04:51:31,6.74,78.68,3.31,,
6270,04-21-2024 05:01:31,6.25,79.57,2.99,,
6271,04-21-2024 05:11:31,5.75,80.59,2.67,,
6272,04-21-2024 05:21:31,5.35,83.17,2.73,,
6273,04-21-2024 05:31:31,5.23,83.46,2.66,,
6274,04-21-2024 05:41:31,5.13,83.82,2.63,,
6275,04-21-2024 05:51:31,4.94,84.70,2.59,,
6276,04-21-2024 06:01:31,4.89,84.07,2.43,,
6277,04-21-2024 06:11:31,5.35,82.88,2.68,,
6278,04-21-2024 06:21:31,5.46,82.45,2.71,,
6279,04-21-2024 06:31:31,5.52,81.93,2.69,,
6280,04-21-2024 06:41:31,5.83,81.58,2.93,,
6281,04-21-2024 06:51:31,6.20,79.93,3.00,,
6282,04-21-2024 07:01:31,6.24,79.45,2.96,,
6283,04-21-2024 07:11:31,6.30,81.28,3.34,,
6284,04-21-2024 07:21:31,6.41,79.38,3.11,,
6285,04-21-2024 07:31:31,6.78,77.53,3.13,,
6286,04-21-2024 07:41:31,6.86,78.70,3.43,,
6287,04-21-2024 07:51:31,7.34,79.71,4.08,,
6288,04-21-2024 08:01:31,8.14,79.69,4.85,,
6289,04-21-2024 08:11:31,8.64,75.65,4.59,,
6290,04-21-2024 08:21:31,10.06,74.45,5.73,,
6291,04-21-2024 08:31:31,14.59,58.14,6.47,,
6292,04-21-2024 08:41:31,13.44,57.55,5.24,,
6293,04-21-2024 08:51:31,12.60,59.12,4.84,,
6294,04-21-2024 09:01:31,16.34,47.74,5.25,,
6295,04-21-2024 09:11:31,17.83,48.03,6.70,,
6296,04-21-2024 09:21:31,20.04,39.21,5.76,,
6297,04-21-2024 09:31:31,18.51,41.54,5.21,,
6298,04-21-2024 09:41:31,18.54,41.35,5.18,,
6299,04-21-2024 09:51:31,21.62,38.84,7.03,,
6300,04-21-2024 10:01:31,24.49,34.98,8.04,,
6301,04-21-2024 10:11:31,26.19,30.32,7.42,,
6302,04-21-2024 10:21:31,27.12,29.60,7.87,,
6303,04-21-2024 10:31:31,27.67,26.57,6.76,,
6304,04-21-2024 10:41:31,28.67,26.23,7.42,,
6305,04-21-2024 10:51:31,29.36,24.64,7.09,,
6306,04-21-2024 11:01:31,29.54,23.72,6.69,,
6307,04-21-2024 11:11:31,29.78,25.20,7.77,,
6308,04-21-2024 11:21:31,29.96,24.73,7.65,,
6309,04-21-2024 11:31:31,29.37,26.14,7.97,,
6310,04-21-2024 11:41:31,30.28,25.08,8.13,,
6311,04-21-2024 11:51:31,31.24,22.07,7.05,,
6312,04-21-2024 12:01:31,31.75,22.76,7.93,,
6313,04-21-2024 12:11:31,31.81,23.36,8.36,,
6314,04-21-2024 12:21:31,31.30,22.38,7.31,,
6315,04-21-2024 12:31:31,29.72,22.91,6.33,,
6316,04-21-2024 12:41:31,25.38,28.12,5.63,,
6317,04-21-2024 12:51:31,22.61,32.41,5.27,,
6318,04-21-2024 13:01:31,20.49,34.82,4.45,,
6319,04-21-2024 13:11:31,19.80,35.60,4.15,,
6320,04-21-2024 13:21:31,19.45,33.97,3.19,,
6321,04-21-2024 13:31:31,19.59,34.48,3.52,,
6322,04-21-2024 13:41:31,19.41,34.93,3.54,,
6323,04-21-2024 13:51:31,18.39,35.35,2.81,,
6324,04-21-2024 14:01:31,17.90,36.33,2.76,,
6325,04-21-2024 14:11:31,17.40,38.77,3.24,,
6326,04-21-2024 14:21:31,16.87,41.46,3.71,,
6327,04-21-2024 14:31:31,16.80,45.21,4.88,,
6328,04-21-2024 14:41:31,16.50,46.54,5.03,,
6329,04-21-2024 14:51:31,16.30,43.93,4.02,,
6330,04-21-2024 15:01:31,15.40,46.94,4.14,,
6331,04-21-2024 15:11:31,15.17,47.38,4.07,,
6332,04-21-2024 15:21:31,15.85,51.28,5.82,,
6333,04-21-2024 15:31:31,17.41,46.90,5.97,,
6334,04-21-2024 15:41:31,17.00,48.06,5.94,,
6335,04-21-2024 15:51:31,15.99,49.05,5.31,,
6336,04-21-2024 16:01:31,15.87,49.29,5.27,,
6337,04-21-2024 16:11:31,15.75,49.47,5.22,,
6338,04-21-2024 16:21:31,14.98,51.36,5.04,,
6339,04-21-2024 16:31:31,14.39,52.83,4.90,,
6340,04-21-2024 16:41:31,14.00,55.15,5.16,,
6341,04-21-2024 16:51:31,13.77,55.22,4.96,,
6342,04-21-2024 17:01:31,13.44,56.43,4.96,,
6343,04-21-2024 17:11:31,13.31,56.51,4.86,,
6344,04-21-2024 17:21:31,12.80,57.31,4.59,,
6345,04-21-2024 17:31:31,12.45,57.70,4.35,,
6346,04-21-2024 17:41:31,12.21,57.51,4.08,,
6347,04-21-2024 17:51:31,11.90,60.17,4.44,,
6348,04-21-2024 18:01:31,11.75,60.32,4.33,,
6349,04-21-2024 18:11:31,11.61,61.77,4.54,,
6350,04-21-2024 18:21:31,11.62,64.35,5.14,,
6351,04-21-2024 18:31:31,11.96,63.98,5.37,,
6352,04-21-2024 18:41:31,11.76,63.49,5.07,,
6353,04-21-2024 18:51:31,11.73,63.52,5.05,,
6354,04-21-2024 19:01:31,11.25,64.74,4.87,,
6355,04-21-2024 19:11:31,10.96,67.62,5.21,,
6356,04-21-2024 19:21:31,10.59,69.11,5.18,,
6357,04-21-2024 19:31:31,10.34,71.19,5.36,,
6358,04-21-2024 19:41:31,10.11,71.73,5.25,,
6359,04-21-2024 19:51:31,9.72,73.44,5.21,,
6360,04-21-2024 20:01:31,9.29,73.88,4.88,,
6361,04-21-2024 20:11:31,8.92,73.64,4.48,,
6362,04-21-2024 20:21:31,8.51,75.31,4.40,,
6363,04-21-2024 20:31:31,8.18,77.37,4.47,,
6364,04-21-2024 20:41:31,7.90,78.45,4.39,,
6365,04-21-2024 20:51:31,7.61,79.12,4.23,,
6366,04-21-2024 21:01:31,7.42,79.97,4.20,,
6367,04-21-2024 21:11:31,7.20,80.07,4.01,,
6368,04-21-2024 21:21:31,7.03,80.25,3.87,,
6369,04-21-2024 21:31:31,6.84,80.71,3.76,,
6370,04-21-2024 21:41:31,6.67,81.18,3.68,,
6371,04-21-2024 21:51:31,6.46,81.17,3.48,,
6372,04-21-2024 22:01:31,6.33,80.67,3.25,,
6373,04-21-2024 22:11:31,6.25,80.81,3.20,,
6374,04-21-2024 22:21:31,6.16,80.61,3.09,,
6375,04-21-2024 22:31:31,6.02,82.20,3.23,,
6376,04-21-2024 22:41:31,5.97,82.02,3.14,,
6377,04-21-2024 22:51:31,5.94,82.21,3.14,,
6378,04-21-2024 23:01:31,5.84,83.67,3.30,,
6379,04-21-2024 23:11:31,5.81,84.11,3.34,,
6380,04-21-2024 23:21:31,5.91,85.54,3.67,,
6381,04-21-2024 23:31:31,5.84,84.64,3.46,,
6382,04-21-2024 23:41:31,5.75,83.97,3.25,,
6383,04-21-2024 23:51:31,5.63,83.86,3.12,,
6384,04-22-2024 00:01:31,5.57,83.83,3.06,,
6385,04-22-2024 00:11:31,5.52,84.09,3.05,,
6386,04-22-2024 00:21:31,5.47,83.51,2.90,,
6387,04-22-2024 00:31:31,5.42,82.76,2.73,,
6388,04-22-2024 00:41:31,5.30,82.03,2.48,,
6389,04-22-2024 00:51:31,5.27,82.53,2.55,,
6390,04-22-2024 01:01:31,5.27,82.89,2.61,,
6391,04-22-2024 01:11:31,5.39,82.94,2.73,,
6392,04-22-2024 01:21:31,5.38,83.83,2.87,,
6393,04-22-2024 01:31:31,5.50,84.04,3.02,,
6394,04-22-2024 01:41:31,5.56,85.32,3.30,,
6395,04-22-2024 01:51:31,5.54,85.70,3.34,,
6396,04-22-2024 02:01:31,5.56,84.41,3.15,,
6397,04-22-2024 02:11:31,5.59,83.64,3.04,,
6398,04-22-2024 02:21:31,5.68,84.70,3.31,,
6399,04-22-2024 02:31:31,5.54,85.33,3.28,,
6400,04-22-2024 02:41:31,5.40,84.66,3.03,,
6401,04-22-2024 02:51:31,5.47,86.27,3.36,,
6402,04-22-2024 03:01:31,5.48,84.55,3.09,,
6403,04-22-2024 03:11:31,5.97,81.15,2.99,,
6404,04-22-2024 03:21:31,5.96,80.19,2.81,,
6405,04-22-2024 03:31:31,5.85,80.56,2.77,,
6406,04-22-2024 03:41:31,5.57,81.73,2.70,,
6407,04-22-2024 03:51:31,5.70,82.05,2.89,,
6408,04-22-2024 04:01:31,6.06,79.95,2.86,,
6409,04-22-2024 04:11:31,5.85,79.70,2.62,,
6410,04-22-2024 04:21:31,5.46,79.97,2.28,,
6411,04-22-2024 04:31:31,5.11,80.26,2.00,,
6412,04-22-2024 04:41:31,4.80,82.24,2.04,,
6413,04-22-2024 04:51:31,4.58,82.14,1.80,,
6414,04-22-2024 05:01:31,4.33,82.98,1.70,,
6415,04-22-2024 05:11:31,4.33,85.13,2.06,,
6416,04-22-2024 05:21:31,4.44,84.89,2.12,,
6417,04-22-2024 05:31:31,4.31,83.99,1.85,,
6418,04-22-2024 05:41:31,4.06,84.41,1.67,,
6419,04-22-2024 05:51:31,3.82,85.13,1.55,,
6420,04-22-2024 06:01:31,3.79,86.36,1.73,,
6421,04-22-2024 06:11:31,3.93,86.41,1.87,,
6422,04-22-2024 06:21:31,3.90,85.90,1.76,,
6423,04-22-2024 06:31:31,3.89,85.79,1.73,,
6424,04-22-2024 06:41:31,3.95,86.09,1.84,,
6425,04-22-2024 06:51:31,4.14,86.90,2.15,,
6426,04-22-2024 07:01:31,4.41,86.19,2.30,,
6427,04-22-2024 07:11:31,4.62,85.88,2.46,,
6428,04-22-2024 07:21:31,4.98,85.55,2.77,,
6429,04-22-2024 07:31:31,5.49,85.26,3.22,,
6430,04-22-2024 07:41:31,6.33,83.64,3.77,,
6431,04-22-2024 07:51:31,7.12,80.73,4.04,,
6432,04-22-2024 08:01:31,7.69,76.32,3.79,,
6433,04-22-2024 08:11:31,10.59,71.46,5.66,,
6434,04-22-2024 08:21:31,13.68,58.99,5.83,,
6435,04-22-2024 08:31:31,16.34,49.35,5.72,,
6436,04-22-2024 08:41:31,17.53,47.51,6.27,,
6437,04-22-2024 08:51:31,20.05,41.73,6.67,,
6438,04-22-2024 09:01:31,21.13,37.69,6.15,,
6439,04-22-2024 09:11:31,19.90,40.34,6.04,,
6440,04-22-2024 09:21:31,22.70,33.06,5.65,,
6441,04-22-2024 09:31:31,23.09,32.27,5.63,,
6442,04-22-2024 09:41:31,24.26,31.98,6.52,,
6443,04-22-2024 09:51:31,24.80,31.34,6.70,,
6444,04-22-2024 10:01:31,26.15,28.17,6.31,,
6445,04-22-2024 10:11:31,27.25,26.75,6.50,,
6446,04-22-2024 10:21:31,27.66,27.81,7.42,,
6447,04-22-2024 10:31:31,27.26,27.54,6.93,,
6448,04-22-2024 10:41:31,27.40,26.69,6.60,,
6449,04-22-2024 10:51:31,28.16,27.12,7.48,,
6450,04-22-2024 11:01:31,28.28,26.73,7.36,,
6451,04-22-2024 11:11:31,28.10,27.20,7.47,,
6452,04-22-2024 11:21:31,28.25,27.20,7.60,,
6453,04-22-2024 11:31:31,27.72,28.17,7.66,,
6454,04-22-2024 11:41:31,27.36,28.88,7.71,,
6455,04-22-2024 11:51:31,28.65,26.86,7.76,,
6456,04-22-2024 12:01:31,28.97,25.87,7.47,,
6457,04-22-2024 12:11:31,28.76,27.19,8.03,,
6458,04-22-2024 12:21:31,28.37,27.60,7.91,,
6459,04-22-2024 12:31:31,26.15,29.32,6.89,,
6460,04-22-2024 12:41:31,21.52,35.68,5.71,,
6461,04-22-2024 12:51:31,18.80,42.73,5.88,,
6462,04-22-2024 13:01:31,17.32,45.87,5.56,,
6463,04-22-2024 13:11:31,16.56,48.64,5.71,,
6464,04-22-2024 13:21:31,16.24,49.95,5.80,,
6465,04-22-2024 13:31:31,17.31,46.65,5.80,,
6466,04-22-2024 13:41:31,16.05,49.14,5.40,,
6467,04-22-2024 13:51:31,16.13,50.17,5.76,,
6468,04-22-2024 14:01:31,15.49,51.78,5.64,,
6469,04-22-2024 14:11:31,14.84,55.87,6.13,,
6470,04-22-2024 14:21:31,14.69,55.53,5.90,,
6471,04-22-2024 14:31:31,14.57,55.54,5.79,,
6472,04-22-2024 14:41:31,14.69,56.83,6.23,,
6473,04-22-2024 14:51:31,14.75,53.68,5.47,,
6474,04-22-2024 15:01:31,14.34,55.16,5.47,,
6475,04-22-2024 15:11:31,14.52,53.76,5.27,,
6476,04-22-2024 15:21:31,15.76,50.40,5.49,,
6477,04-22-2024 15:31:31,16.18,49.45,5.60,,
6478,04-22-2024 15:41:31,16.25,45.85,4.58,,
6479,04-22-2024 15:51:31,15.82,48.62,5.03,,
6480,04-22-2024 16:01:31,15.69,50.95,5.58,,
6481,04-22-2024 16:11:31,16.03,50.81,5.86,,
6482,04-22-2024 16:21:31,15.70,52.64,6.06,,
6483,04-22-2024 16:31:31,15.19,51.09,5.17,,
6484,04-22-2024 16:41:31,14.64,50.88,4.59,,
6485,04-22-2024 16:51:31,14.30,53.60,5.03,,
6486,04-22-2024 17:01:31,13.98,55.60,5.26,,
6487,04-22-2024 17:11:31,13.71,57.96,5.60,,
6488,04-22-2024 17:21:31,13.45,58.32,5.44,,
6489,04-22-2024 17:31:31,13.29,55.77,4.65,,
6490,04-22-2024 17:41:31,13.04,55.64,4.38,,
6491,04-22-2024 17:51:31,12.87,55.76,4.26,,
6492,04-22-2024 18:01:31,12.76,54.57,3.85,,
6493,04-22-2024 18:11:31,12.66,58.85,4.84,,
6494,04-22-2024 18:21:31,12.58,60.73,5.21,,
6495,04-22-2024 18:31:31,12.56,63.42,5.81,,
6496,04-22-2024 18:41:31,12.35,66.91,6.39,,
6497,04-22-2024 18:51:31,12.01,68.37,6.38,,
6498,04-22-2024 19:01:31,11.74,67.98,6.04,,
6499,04-22-2024 19:11:31,11.51,66.83,5.57,,
6500,04-22-2024 19:21:31,11.22,62.05,4.23,,
6501,04-22-2024 19:31:31,10.93,65.09,4.64,,
6502,04-22-2024 19:41:31,10.58,65.87,4.48,,
6503,04-22-2024 19:51:31,10.20,67.44,4.45,,
6504,04-22-2024 20:01:31,9.90,69.00,4.49,,
6505,04-22-2024 20:11:31,9.59,70.51,4.50,,
6506,04-22-2024 20:21:31,9.31,70.21,4.17,,
6507,04-22-2024 20:31:31,9.12,65.93,3.10,,
6508,04-22-2024 20:41:31,8.97,65.40,2.85,,
6509,04-22-2024 20:51:31,8.93,71.65,4.10,,
6510,04-22-2024 21:01:31,9.06,66.39,3.14,,
6511,04-22-2024 21:11:31,9.22,60.75,2.04,,
6512,04-22-2024 21:21:31,9.18,69.35,3.87,,
6513,04-22-2024 21:31:31,9.17,67.88,3.56,,
6514,04-22-2024 21:41:31,9.19,64.65,2.89,,
6515,04-22-2024 21:51:31,9.30,61.91,2.38,,
6516,04-22-2024 22:01:31,9.37,61.80,2.42,,
6517,04-22-2024 22:11:31,9.33,63.76,2.82,,
6518,04-22-2024 22:21:31,9.53,63.11,2.87,,
6519,04-22-2024 22:31:31,9.60,62.94,2.90,,
6520,04-22-2024 22:41:31,9.49,64.04,3.04,,
6521,04-22-2024 22:51:31,9.25,66.07,3.26,,
6522,04-22-2024 23:01:31,9.11,66.74,3.26,,
6523,04-22-2024 23:11:31,8.97,69.41,3.69,,
6524,04-22-2024 23:21:31,8.76,69.92,3.58,,
6525,04-22-2024 23:31:31,8.56,69.53,3.31,,
6526,04-22-2024 23:41:31,8.37,70.20,3.27,,
6527,04-22-2024 23:51:31,8.14,70.18,3.04,,
6528,04-23-2024 00:01:31,7.88,70.98,2.95,,
6529,04-23-2024 00:11:31,7.74,71.55,2.93,,
6530,04-23-2024 00:21:31,7.69,71.36,2.84,,
6531,04-23-2024 00:31:31,7.43,73.44,3.00,,
6532,04-23-2024 00:41:31,7.18,73.91,2.85,,
6533,04-23-2024 00:51:31,6.95,74.56,2.75,,
6534,04-23-2024 01:01:31,6.74,75.14,2.66,,
6535,04-23-2024 01:11:31,6.56,75.04,2.46,,
6536,04-23-2024 01:21:31,6.39,76.18,2.51,,
6537,04-23-2024 01:31:31,6.27,76.80,2.51,,
6538,04-23-2024 01:41:31,6.11,76.89,2.37,,
6539,04-23-2024 01:51:31,6.01,77.25,2.34,,
6540,04-23-2024 02:01:31,5.95,77.49,2.32,,
6541,04-23-2024 02:11:31,6.06,78.79,2.66,,
6542,04-23-2024 02:21:31,6.21,78.86,2.82,,
6543,04-23-2024 02:31:31,6.24,78.94,2.86,,
6544,04-23-2024 02:41:31,6.24,80.06,3.06,,
6545,04-23-2024 02:51:31,6.22,79.42,2.93,,
6546,04-23-2024 03:01:31,6.15,79.37,2.86,,
6547,04-23-2024 03:11:31,6.02,80.65,2.96,,
6548,04-23-2024 03:21:31,5.90,81.09,2.91,,
6549,04-23-2024 03:31:31,5.81,81.85,2.96,,
6550,04-23-2024 03:41:31,5.64,82.98,2.98,,
6551,04-23-2024 03:51:31,5.63,83.43,3.05,,
6552,04-23-2024 04:01:31,5.70,83.95,3.21,,
6553,04-23-2024 04:11:31,5.75,83.27,3.14,,
6554,04-23-2024 04:21:31,6.01,83.93,3.51,,
6555,04-23-2024 04:31:31,5.90,82.44,3.14,,
6556,04-23-2024 04:41:31,5.81,83.07,3.17,,
6557,04-23-2024 04:51:31,5.74,83.37,3.14,,
6558,04-23-2024 05:01:31,5.61,83.43,3.03,,
6559,04-23-2024 05:11:31,5.48,82.98,2.82,,
6560,04-23-2024 05:21:31,5.27,83.69,2.74,,
6561,04-23-2024 05:31:31,5.16,83.51,2.60,,
6562,04-23-2024 05:41:31,5.01,83.65,2.47,,
6563,04-23-2024 05:51:31,5.02,83.59,2.47,,
6564,04-23-2024 06:01:31,5.08,84.36,2.67,,
6565,04-23-2024 06:11:31,5.19,84.48,2.79,,
6566,04-23-2024 06:21:31,5.19,83.54,2.63,,
6567,04-23-2024 06:31:31,5.35,83.61,2.80,,
6568,04-23-2024 06:41:31,5.56,83.00,2.91,,
6569,04-23-2024 06:51:31,5.69,83.10,3.05,,
6570,04-23-2024 07:01:31,5.81,82.87,3.13,,
6571,04-23-2024 07:11:31,5.98,82.26,3.19,,
6572,04-23-2024 07:21:31,6.56,80.21,3.40,,
6573,04-23-2024 07:31:31,7.33,80.83,4.27,,
6574,04-23-2024 07:41:31,7.90,79.68,4.62,,
6575,04-23-2024 07:51:31,8.62,80.13,5.40,,
6576,04-23-2024 08:01:31,9.56,77.26,5.79,,
6577,04-23-2024 08:11:31,12.22,66.55,6.19,,
6578,04-23-2024 08:21:31,14.25,56.89,5.84,,
6579,04-23-2024 08:31:31,15.26,51.90,5.45,,
6580,04-23-2024 08:41:31,16.12,53.09,6.58,,
6581,04-23-2024 08:51:31,16.24,51.06,6.12,,
6582,04-23-2024 09:01:31,17.78,47.88,6.60,,
6583,04-23-2024 09:11:31,18.78,44.39,6.41,,
6584,04-23-2024 09:21:31,21.06,40.84,7.26,,
6585,04-23-2024 09:31:31,22.52,36.12,6.77,,
6586,04-23-2024 09:41:31,24.16,38.07,9.00,,
6587,04-23-2024 09:51:31,24.77,34.80,8.21,,
6588,04-23-2024 10:01:31,26.33,33.40,8.97,,
6589,04-23-2024 10:11:31,27.64,29.85,8.44,,
6590,04-23-2024 10:21:31,28.58,25.74,7.07,,
6591,04-23-2024 10:31:31,28.64,24.67,6.51,,
6592,04-23-2024 10:41:31,29.18,24.50,6.86,,
6593,04-23-2024 10:51:31,29.28,26.27,7.96,,
6594,04-23-2024 11:01:31,29.27,27.93,8.85,,
6595,04-23-2024 11:11:31,29.03,25.70,7.43,,
6596,04-23-2024 11:21:31,28.86,25.51,7.17,,
6597,04-23-2024 11:31:31,28.40,26.83,7.52,,
6598,04-23-2024 11:41:31,28.47,25.68,6.95,,
6599,04-23-2024 11:51:31,28.99,24.88,6.92,,
6600,04-23-2024 12:01:31,28.33,26.27,7.16,,
6601,04-23-2024 12:11:31,28.94,26.46,7.78,,
6602,04-23-2024 12:21:31,28.38,26.68,7.42,,
6603,04-23-2024 12:31:31,27.14,27.51,6.82,,
6604,04-23-2024 12:41:31,24.57,30.22,5.97,,
6605,04-23-2024 12:51:31,22.25,34.28,5.77,,
6606,04-23-2024 13:01:31,20.74,36.49,5.34,,
6607,04-23-2024 13:11:31,20.36,38.53,5.79,,
6608,04-23-2024 13:21:31,20.29,39.16,5.96,,
6609,04-23-2024 13:31:31,20.79,37.92,5.94,,
6610,04-23-2024 13:41:31,20.61,38.95,6.17,,
6611,04-23-2024 13:51:31,20.48,39.36,6.21,,
6612,04-23-2024 14:01:31,20.01,40.57,6.22,,
6613,04-23-2024 14:11:31,19.57,40.72,5.88,,
6614,04-23-2024 14:21:31,19.25,41.81,5.97,,
6615,04-23-2024 14:31:31,19.44,43.96,6.88,,
6616,04-23-2024 14:41:31,19.42,42.46,6.35,,
6617,04-23-2024 14:51:31,19.35,43.31,6.57,,
6618,04-23-2024 15:01:31,19.11,43.12,6.29,,
6619,04-23-2024 15:11:31,19.18,38.88,4.87,,
6620,04-23-2024 15:21:31,20.13,40.15,6.18,,
6621,04-23-2024 15:31:31,21.23,36.63,5.83,,
6622,04-23-2024 15:41:31,21.10,33.50,4.44,,
6623,04-23-2024 15:51:31,20.87,36.91,5.62,,
6624,04-23-2024 16:01:31,20.56,32.60,3.57,,
6625,04-23-2024 16:11:31,20.54,31.43,3.03,,
6626,04-23-2024 16:21:31,19.83,32.49,2.88,,
6627,04-23-2024 16:31:31,19.60,35.27,3.85,,
6628,04-23-2024 16:41:31,19.22,36.16,3.86,,
6629,04-23-2024 16:51:31,18.62,38.42,4.19,,
6630,04-23-2024 17:01:31,17.94,38.04,3.45,,
6631,04-23-2024 17:11:31,17.50,39.85,3.72,,
6632,04-23-2024 17:21:31,17.31,37.45,2.67,,
6633,04-23-2024 17:31:31,16.77,38.15,2.45,,
6634,04-23-2024 17:41:31,16.40,38.87,2.37,,
6635,04-23-2024 17:51:31,16.12,40.02,2.53,,
6636,04-23-2024 18:01:31,15.65,44.86,3.72,,
6637,04-23-2024 18:11:31,15.38,42.11,2.58,,
6638,04-23-2024 18:21:31,15.03,42.67,2.46,,
6639,04-23-2024 18:31:31,14.72,43.67,2.50,,
6640,04-23-2024 18:41:31,14.64,46.27,3.24,,
6641,04-23-2024 18:51:31,14.32,47.03,3.18,,
6642,04-23-2024 19:01:31,14.09,47.09,2.99,,
6643,04-23-2024 19:11:31,13.98,47.90,3.13,,
6644,04-23-2024 19:21:31,13.91,51.34,4.05,,
6645,04-23-2024 19:31:31,13.61,51.75,3.88,,
6646,04-23-2024 19:41:31,13.27,51.51,3.51,,
6647,04-23-2024 19:51:31,12.93,51.85,3.28,,
6648,04-23-2024 20:01:31,12.55,54.44,3.62,,
6649,04-23-2024 20:11:31,12.10,56.29,3.67,,
6650,04-23-2024 20:21:31,11.83,56.19,3.39,,
6651,04-23-2024 20:31:31,11.61,57.08,3.41,,
6652,04-23-2024 20:41:31,11.40,55.96,2.93,,
6653,04-23-2024 20:51:31,11.16,56.98,2.97,,
6654,04-23-2024 21:01:31,11.00,57.65,2.98,,
6655,04-23-2024 21:11:31,10.83,57.33,2.74,,
6656,04-23-2024 21:21:31,10.72,57.05,2.57,,
6657,04-23-2024 21:31:31,10.66,57.42,2.60,,
6658,04-23-2024 21:41:31,10.45,58.95,2.78,,
6659,04-23-2024 21:51:31,10.30,58.78,2.60,,
6660,04-23-2024 22:01:31,10.22,61.22,3.09,,
6661,04-23-2024 22:11:31,10.39,60.41,3.07,,
6662,04-23-2024 22:21:31,10.41,59.93,2.97,,
6663,04-23-2024 22:31:31,10.38,61.93,3.41,,
6664,04-23-2024 22:41:31,10.27,60.53,2.98,,
6665,04-23-2024 22:51:31,10.18,60.59,2.91,,
6666,04-23-2024 23:01:31,10.08,63.02,3.37,,
6667,04-23-2024 23:11:31,9.99,64.78,3.68,,
