#,Date-Time (PST/PDT),Temperature   (°C),RH   (%),Dew Point   (°C),Button Down,Host Connected,Started Offset,End of File
9470,05-11-2025 06:31:50,10.12,84.31,7.60,,,,
9471,05-11-2025 06:41:50,10.30,83.59,7.66,,,,
9472,05-11-2025 06:51:50,10.62,84.71,8.16,,,,
9473,05-11-2025 07:01:50,10.96,82.13,8.04,,,,
9474,05-11-2025 07:11:50,11.30,79.23,7.84,,,,
9475,05-11-2025 07:21:50,11.55,77.22,7.71,,,,
9476,05-11-2025 07:31:50,11.63,76.35,7.62,,,,
9477,05-11-2025 07:41:50,11.80,74.48,7.43,,,,
9478,05-11-2025 07:51:50,11.97,74.21,7.54,,,,
9479,05-11-2025 08:01:50,12.04,74.95,7.75,,,,
9480,05-11-2025 08:11:50,12.14,74.67,7.79,,,,
9481,05-11-2025 08:21:50,12.58,75.42,8.36,,,,
9482,05-11-2025 08:31:50,13.12,73.21,8.45,,,,
9483,05-11-2025 08:41:50,13.18,72.04,8.26,,,,
9484,05-11-2025 08:51:50,13.55,71.88,8.59,,,,
9485,05-11-2025 09:01:50,14.22,69.89,8.82,,,,
9486,05-11-2025 09:11:50,15.05,68.25,9.26,,,,
9487,05-11-2025 09:21:50,15.90,64.66,9.27,,,,
9488,05-11-2025 09:31:50,16.22,63.28,9.25,,,,
9489,05-11-2025 09:41:50,16.68,62.33,9.46,,,,
9490,05-11-2025 09:51:50,16.90,64.23,10.12,,,,
9491,05-11-2025 10:01:50,16.71,60.69,9.09,,,,
9492,05-11-2025 10:11:50,16.16,64.17,9.40,,,,
9493,05-11-2025 10:21:50,17.42,61.74,10.02,,,,
9494,05-11-2025 10:31:50,17.76,60.81,10.11,,,,
9495,05-11-2025 10:41:50,18.79,60.33,10.96,,,,
9496,05-11-2025 10:51:50,19.45,55.56,10.35,,,,
9497,05-11-2025 11:01:50,19.65,58.91,11.41,,,,
9498,05-11-2025 11:11:50,20.77,57.27,12.04,,,,
9499,05-11-2025 11:21:50,21.39,48.66,10.15,,,,
9500,05-11-2025 11:31:50,21.48,53.10,11.55,,,,
9501,05-11-2025 11:41:50,20.41,52.76,10.46,,,,
9502,05-11-2025 11:51:50,19.97,53.58,10.28,,,,
9503,05-11-2025 12:01:50,20.03,53.77,10.39,,,,
9504,05-11-2025 12:11:50,19.85,51.38,9.55,,,,
9505,05-11-2025 12:21:50,21.16,51.53,10.80,,,,
9506,05-11-2025 12:31:50,20.28,53.72,10.61,,,,
9507,05-11-2025 12:41:50,18.92,57.89,10.47,,,,
9508,05-11-2025 12:51:50,17.92,60.75,10.25,,,,
9509,05-11-2025 13:01:50,17.23,63.46,10.25,,,,
9510,05-11-2025 13:11:50,17.20,66.76,10.99,,,,
9511,05-11-2025 13:21:50,16.97,63.51,10.01,,,,
9512,05-11-2025 13:31:50,16.40,64.90,9.80,,,,
9513,05-11-2025 13:41:50,16.36,67.21,10.28,,,,
9514,05-11-2025 13:51:50,16.66,65.64,10.22,,,,
9515,05-11-2025 14:01:50,16.84,68.47,11.02,,,,
9516,05-11-2025 14:11:50,16.86,63.72,9.96,,,,
9517,05-11-2025 14:21:50,16.76,62.59,9.59,,,,
9518,05-11-2025 14:31:50,16.89,64.10,10.08,,,,
9519,05-11-2025 14:41:50,17.02,63.25,10.00,,,,
9520,05-11-2025 14:51:50,17.05,61.32,9.57,,,,
9521,05-11-2025 15:01:50,17.15,61.72,9.75,,,,
9522,05-11-2025 15:11:50,17.13,60.46,9.43,,,,
9523,05-11-2025 15:21:50,17.09,62.38,9.86,,,,
9524,05-11-2025 15:31:50,17.01,60.84,9.41,,,,
9525,05-11-2025 15:41:50,16.78,60.40,9.09,,,,
9526,05-11-2025 15:51:50,16.63,62.05,9.35,,,,
9527,05-11-2025 16:01:50,16.69,64.25,9.92,,,,
9528,05-11-2025 16:11:50,16.73,62.47,9.54,,,,
9529,05-11-2025 16:21:50,16.65,61.78,9.30,,,,
9530,05-11-2025 16:31:50,16.45,61.61,9.07,,,,
9531,05-11-2025 16:41:50,16.33,63.15,9.33,,,,
9532,05-11-2025 16:51:50,16.30,61.68,8.94,,,,
9533,05-11-2025 17:01:50,16.01,59.71,8.19,,,,
9534,05-11-2025 17:11:50,15.83,63.70,8.98,,,,
9535,05-11-2025 17:21:50,15.87,64.62,9.23,,,,
9536,05-11-2025 17:31:50,15.87,64.24,9.14,,,,
9537,05-11-2025 17:41:50,15.65,63.75,8.82,,,,
9538,05-11-2025 17:51:50,15.39,63.57,8.53,,,,
9539,05-11-2025 18:01:50,15.14,65.10,8.64,,,,
9540,05-11-2025 18:11:50,14.91,67.44,8.95,,,,
9541,05-11-2025 18:21:50,14.66,71.02,9.47,,,,
9542,05-11-2025 18:31:50,14.46,68.87,8.83,,,,
9543,05-11-2025 18:41:50,14.18,68.59,8.50,,,,
9544,05-11-2025 18:51:50,13.91,70.85,8.72,,,,
9545,05-11-2025 19:01:50,13.75,72.98,9.01,,,,
9546,05-11-2025 19:11:50,13.48,71.70,8.48,,,,
9547,05-11-2025 19:21:50,13.22,72.26,8.35,,,,
9548,05-11-2025 19:31:50,12.96,75.04,8.66,,,,
9549,05-11-2025 19:41:50,12.72,75.60,8.53,,,,
9550,05-11-2025 19:51:50,12.46,77.00,8.55,,,,
9551,05-11-2025 20:01:50,12.19,77.49,8.38,,,,
9552,05-11-2025 20:11:50,11.97,78.38,8.34,,,,
9553,05-11-2025 20:21:50,11.70,78.81,8.16,,,,
9554,05-11-2025 20:31:50,11.45,79.90,8.12,,,,
9555,05-11-2025 20:41:50,11.14,79.77,7.79,,,,
9556,05-11-2025 20:51:50,10.88,80.67,7.70,,,,
9557,05-11-2025 21:01:50,10.70,80.95,7.58,,,,
9558,05-11-2025 21:11:50,10.55,82.24,7.66,,,,
9559,05-11-2025 21:21:50,10.43,83.35,7.74,,,,
9560,05-11-2025 21:31:50,10.37,84.33,7.86,,,,
9561,05-11-2025 21:41:50,10.29,85.32,7.94,,,,
9562,05-11-2025 21:51:50,10.26,84.54,7.78,,,,
9563,05-11-2025 22:01:50,10.13,84.76,7.69,,,,
9564,05-11-2025 22:11:50,10.00,85.20,7.64,,,,
9565,05-11-2025 22:21:50,9.84,85.74,7.58,,,,
9566,05-11-2025 22:31:50,9.68,86.53,7.55,,,,
9567,05-11-2025 22:41:50,9.60,86.95,7.55,,,,
9568,05-11-2025 22:51:50,9.56,87.55,7.61,,,,
9569,05-11-2025 23:01:50,9.52,87.60,7.58,,,,
9570,05-11-2025 23:11:50,9.48,87.48,7.51,,,,
9571,05-11-2025 23:21:50,9.40,88.11,7.54,,,,
9572,05-11-2025 23:31:50,9.30,88.49,7.50,,,,
9573,05-11-2025 23:41:50,9.29,89.05,7.59,,,,
9574,05-11-2025 23:51:50,9.23,89.11,7.53,,,,
9575,05-12-2025 00:01:50,9.19,89.40,7.55,,,,
9576,05-12-2025 00:11:50,9.26,89.34,7.61,,,,
9577,05-12-2025 00:21:50,9.26,89.62,7.65,,,,
9578,05-12-2025 00:31:50,9.30,90.51,7.83,,,,
9579,05-12-2025 00:41:50,9.41,90.34,7.91,,,,
9580,05-12-2025 00:51:50,9.51,89.77,7.93,,,,
9581,05-12-2025 01:01:50,9.55,89.54,7.92,,,,
9582,05-12-2025 01:11:50,9.57,89.68,7.97,,,,
9583,05-12-2025 01:21:50,9.49,89.31,7.83,,,,
9584,05-12-2025 01:31:50,9.36,89.68,7.76,,,,
9585,05-12-2025 01:41:50,9.25,90.29,7.75,,,,
9586,05-12-2025 01:51:50,9.31,90.56,7.86,,,,
9587,05-12-2025 02:01:50,9.31,90.34,7.82,,,,
9588,05-12-2025 02:11:50,9.24,89.91,7.68,,,,
9589,05-12-2025 02:21:50,9.14,88.51,7.35,,,,
9590,05-12-2025 02:31:50,9.07,87.79,7.16,,,,
9591,05-12-2025 02:41:50,8.98,88.05,7.12,,,,
9592,05-12-2025 02:51:50,8.79,88.39,6.99,,,,
9593,05-12-2025 03:01:50,8.69,89.91,7.13,,,,
9594,05-12-2025 03:11:50,8.61,90.28,7.11,,,,
9595,05-12-2025 03:21:50,8.56,90.59,7.12,,,,
9596,05-12-2025 03:31:50,8.52,90.16,7.01,,,,
9597,05-12-2025 03:41:50,8.47,89.43,6.84,,,,
9598,05-12-2025 03:51:50,8.41,89.66,6.81,,,,
9599,05-12-2025 04:01:50,8.29,89.93,6.74,,,,
9600,05-12-2025 04:11:50,8.23,89.78,6.66,,,,
9601,05-12-2025 04:21:50,8.15,89.94,6.61,,,,
9602,05-12-2025 04:31:50,8.06,89.76,6.49,,,,
9603,05-12-2025 04:41:50,7.92,89.40,6.29,,,,
9604,05-12-2025 04:51:50,7.87,88.50,6.09,,,,
9605,05-12-2025 05:01:50,7.91,88.93,6.21,,,,
9606,05-12-2025 05:11:50,8.16,88.93,6.45,,,,
9607,05-12-2025 05:21:50,8.41,88.95,6.70,,,,
9608,05-12-2025 05:31:50,8.63,87.25,6.64,,,,
9609,05-12-2025 05:41:50,8.82,85.05,6.45,,,,
9610,05-12-2025 05:51:50,8.90,83.95,6.35,,,,
9611,05-12-2025 06:01:50,9.00,84.01,6.45,,,,
9612,05-12-2025 06:11:50,9.01,84.10,6.47,,,,
9613,05-12-2025 06:21:50,9.01,83.92,6.45,,,,
9614,05-12-2025 06:31:50,9.03,84.43,6.56,,,,
9615,05-12-2025 06:41:50,9.15,82.99,6.42,,,,
9616,05-12-2025 06:51:50,9.37,82.02,6.46,,,,
9617,05-12-2025 07:01:50,9.58,81.11,6.51,,,,
9618,05-12-2025 07:11:50,9.85,83.09,7.13,,,,
9619,05-12-2025 07:21:50,10.23,81.21,7.16,,,,
9620,05-12-2025 07:31:50,10.60,78.91,7.10,,,,
9621,05-12-2025 07:41:50,10.80,78.67,7.26,,,,
9622,05-12-2025 07:51:50,11.15,79.50,7.75,,,,
9623,05-12-2025 08:01:50,11.42,81.32,8.34,,,,
9624,05-12-2025 08:11:50,11.64,82.14,8.71,,,,
9625,05-12-2025 08:21:50,11.67,79.41,8.24,,,,
9626,05-12-2025 08:31:50,11.72,79.79,8.36,,,,
9627,05-12-2025 08:41:50,11.89,80.16,8.59,,,,
9628,05-12-2025 08:51:50,11.94,79.44,8.50,,,,
9629,05-12-2025 09:01:50,12.11,80.35,8.84,,,,
9630,05-12-2025 09:11:50,12.31,78.54,8.70,,,,
9631,05-12-2025 09:21:50,12.55,79.60,9.13,,,,
9632,05-12-2025 09:31:50,12.73,77.64,8.94,,,,
9633,05-12-2025 09:41:50,12.94,76.13,8.85,,,,
9634,05-12-2025 09:51:50,13.41,80.02,10.05,,,,
9635,05-12-2025 10:01:50,15.40,73.62,10.72,,,,
9636,05-12-2025 10:11:50,15.62,71.03,10.41,,,,
9637,05-12-2025 10:21:50,15.66,70.89,10.41,,,,
9638,05-12-2025 10:31:50,16.39,67.52,10.38,,,,
9639,05-12-2025 10:41:50,16.40,70.23,10.98,,,,
9640,05-12-2025 10:51:50,16.22,68.95,10.54,,,,
9641,05-12-2025 11:01:50,16.63,68.50,10.83,,,,
9642,05-12-2025 11:11:50,17.25,69.13,11.56,,,,
9643,05-12-2025 11:21:50,18.53,61.60,11.03,,,,
9644,05-12-2025 11:31:50,19.06,62.39,11.73,,,,
9645,05-12-2025 11:41:50,19.94,60.90,12.19,,,,
9646,05-12-2025 11:51:50,20.51,58.44,12.09,,,,
9647,05-12-2025 12:01:50,21.01,56.18,11.97,,,,
9648,05-12-2025 12:11:50,21.35,56.40,12.34,,,,
9649,05-12-2025 12:21:50,21.11,53.56,11.33,,,,
9650,05-12-2025 12:31:50,19.85,59.00,11.62,,,,
9651,05-12-2025 12:41:50,18.63,62.68,11.39,,,,
9652,05-12-2025 12:51:50,17.61,63.95,10.72,,,,
9653,05-12-2025 13:01:50,16.58,68.65,10.82,,,,
9654,05-12-2025 13:11:50,16.02,70.75,10.72,,,,
9655,05-12-2025 13:21:50,15.74,70.84,10.48,,,,
9656,05-12-2025 13:31:50,15.49,72.64,10.61,,,,
9657,05-12-2025 13:41:50,15.35,70.03,9.93,,,,
9658,05-12-2025 13:51:50,15.27,72.44,10.36,,,,
9659,05-12-2025 14:01:50,15.27,72.21,10.32,,,,
9660,05-12-2025 14:11:50,15.23,71.62,10.15,,,,
9661,05-12-2025 14:21:50,15.15,73.25,10.41,,,,
9662,05-12-2025 14:31:50,15.18,71.93,10.17,,,,
9663,05-12-2025 14:41:50,15.21,72.41,10.30,,,,
9664,05-12-2025 14:51:50,15.26,72.15,10.29,,,,
9665,05-12-2025 15:01:50,15.32,74.39,10.81,,,,
9666,05-12-2025 15:11:50,15.44,74.45,10.93,,,,
9667,05-12-2025 15:21:50,15.62,73.43,10.90,,,,
9668,05-12-2025 15:31:50,16.19,71.34,11.02,,,,
9669,05-12-2025 15:41:50,16.28,68.52,10.50,,,,
9670,05-12-2025 15:51:50,16.02,70.61,10.69,,,,
9671,05-12-2025 16:01:50,15.91,72.39,10.96,,,,
9672,05-12-2025 16:11:50,15.96,70.94,10.71,,,,
9673,05-12-2025 16:21:50,15.91,69.20,10.29,,,,
9674,05-12-2025 16:31:50,15.89,68.70,10.16,,,,
9675,05-12-2025 16:41:50,16.15,70.63,10.82,,,,
9676,05-12-2025 16:51:50,15.92,69.66,10.40,,,,
9677,05-12-2025 17:01:50,15.62,71.19,10.43,,,,
9678,05-12-2025 17:11:50,15.31,70.66,10.03,,,,
9679,05-12-2025 17:21:50,15.13,70.74,9.87,,,,
9680,05-12-2025 17:31:50,15.02,71.77,9.98,,,,
9681,05-12-2025 17:41:50,14.91,71.41,9.80,,,,
9682,05-12-2025 17:51:50,14.86,70.55,9.57,,,,
9683,05-12-2025 18:01:50,14.86,73.17,10.11,,,,
9684,05-12-2025 18:11:50,15.04,67.73,9.13,,,,
9685,05-12-2025 18:21:50,15.10,68.76,9.42,,,,
9686,05-12-2025 18:31:50,14.76,72.30,9.84,,,,
9687,05-12-2025 18:41:50,14.37,73.12,9.64,,,,
9688,05-12-2025 18:51:50,14.16,71.94,9.19,,,,
9689,05-12-2025 19:01:50,13.98,72.85,9.20,,,,
9690,05-12-2025 19:11:50,13.83,72.50,8.98,,,,
9691,05-12-2025 19:21:50,13.66,75.05,9.33,,,,
9692,05-12-2025 19:31:50,13.48,75.15,9.18,,,,
9693,05-12-2025 19:41:50,13.33,76.32,9.27,,,,
9694,05-12-2025 19:51:50,13.16,76.85,9.21,,,,
9695,05-12-2025 20:01:50,13.01,76.15,8.92,,,,
9696,05-12-2025 20:11:50,12.83,76.49,8.81,,,,
9697,05-12-2025 20:21:50,12.65,76.88,8.71,,,,
9698,05-12-2025 20:31:50,12.45,78.63,8.85,,,,
9699,05-12-2025 20:41:50,12.26,78.79,8.70,,,,
9700,05-12-2025 20:51:50,12.12,79.19,8.64,,,,
9701,05-12-2025 21:01:50,11.98,80.75,8.79,,,,
9702,05-12-2025 21:11:50,11.86,80.71,8.66,,,,
9703,05-12-2025 21:21:50,11.72,81.50,8.67,,,,
9704,05-12-2025 21:31:50,11.59,81.34,8.52,,,,
9705,05-12-2025 21:41:50,11.49,81.69,8.48,,,,
9706,05-12-2025 21:51:50,11.41,81.76,8.41,,,,
9707,05-12-2025 22:01:50,11.40,81.21,8.30,,,,
9708,05-12-2025 22:11:50,11.34,81.54,8.31,,,,
9709,05-12-2025 22:21:50,11.27,82.23,8.37,,,,
9710,05-12-2025 22:31:50,11.21,82.01,8.27,,,,
9711,05-12-2025 22:41:50,11.14,80.61,7.94,,,,
9712,05-12-2025 22:51:50,11.05,80.18,7.78,,,,
9713,05-12-2025 23:01:50,11.01,80.92,7.87,,,,
9714,05-12-2025 23:11:50,10.97,80.44,7.74,,,,
9715,05-12-2025 23:21:50,10.97,81.82,8.00,,,,
9716,05-12-2025 23:31:50,10.90,81.76,7.92,,,,
9717,05-12-2025 23:41:50,10.79,81.91,7.84,,,,
9718,05-12-2025 23:51:50,10.69,82.13,7.77,,,,
9719,05-13-2025 00:01:50,10.58,82.08,7.66,,,,
9720,05-13-2025 00:11:50,10.55,82.47,7.70,,,,
9721,05-13-2025 00:21:50,10.66,81.65,7.67,,,,
9722,05-13-2025 00:31:50,10.76,80.95,7.63,,,,
9723,05-13-2025 00:41:50,10.75,80.22,7.49,,,,
9724,05-13-2025 00:51:50,10.75,81.56,7.73,,,,
9725,05-13-2025 01:01:50,10.60,80.95,7.48,,,,
9726,05-13-2025 01:11:50,10.53,81.29,7.47,,,,
9727,05-13-2025 01:21:50,10.44,81.44,7.41,,,,
9728,05-13-2025 01:31:50,10.30,82.09,7.39,,,,
9729,05-13-2025 01:41:50,10.26,81.96,7.33,,,,
9730,05-13-2025 01:51:50,10.15,82.80,7.37,,,,
9731,05-13-2025 02:01:50,10.01,82.60,7.20,,,,
9732,05-13-2025 02:11:50,9.94,83.03,7.21,,,,
9733,05-13-2025 02:21:50,9.91,83.09,7.19,,,,
9734,05-13-2025 02:31:50,10.00,82.53,7.17,,,,
9735,05-13-2025 02:41:50,10.12,82.46,7.28,,,,
9736,05-13-2025 02:51:50,10.23,82.26,7.36,,,,
9737,05-13-2025 03:01:50,10.16,82.24,7.28,,,,
9738,05-13-2025 03:11:50,10.07,83.06,7.33,,,,
9739,05-13-2025 03:21:50,9.88,84.16,7.34,,,,
9740,05-13-2025 03:31:50,9.67,84.45,7.19,,,,
9741,05-13-2025 03:41:50,9.51,85.42,7.20,,,,
9742,05-13-2025 03:51:50,9.42,85.82,7.18,,,,
9743,05-13-2025 04:01:50,9.30,86.14,7.11,,,,
9744,05-13-2025 04:11:50,9.25,86.53,7.13,,,,
9745,05-13-2025 04:21:50,9.19,86.50,7.06,,,,
9746,05-13-2025 04:31:50,9.13,86.62,7.03,,,,
9747,05-13-2025 04:41:50,9.15,86.14,6.96,,,,
9748,05-13-2025 04:51:50,9.28,85.68,7.01,,,,
9749,05-13-2025 05:01:50,9.33,86.02,7.12,,,,
9750,05-13-2025 05:11:50,9.18,86.46,7.05,,,,
9751,05-13-2025 05:21:50,9.03,86.83,6.96,,,,
9752,05-13-2025 05:31:50,8.90,87.50,6.95,,,,
9753,05-13-2025 05:41:50,8.94,88.61,7.17,,,,
9754,05-13-2025 05:51:50,8.97,88.45,7.18,,,,
9755,05-13-2025 06:01:50,9.01,88.03,7.15,,,,
9756,05-13-2025 06:11:50,9.12,87.79,7.21,,,,
9757,05-13-2025 06:21:50,9.25,88.05,7.38,,,,
9758,05-13-2025 06:31:50,9.27,88.11,7.41,,,,
9759,05-13-2025 06:41:50,9.30,88.76,7.56,,,,
9760,05-13-2025 06:51:50,9.44,88.96,7.72,,,,
9761,05-13-2025 07:01:50,9.75,87.29,7.75,,,,
9762,05-13-2025 07:11:50,10.12,86.51,7.98,,,,
9763,05-13-2025 07:21:50,10.84,85.38,8.50,,,,
9764,05-13-2025 07:31:50,11.84,81.43,8.78,,,,
9765,05-13-2025 07:41:50,12.59,79.59,9.17,,,,
9766,05-13-2025 07:51:50,13.70,76.09,9.58,,,,
9767,05-13-2025 08:01:50,14.12,75.56,9.88,,,,
9768,05-13-2025 08:11:50,14.33,74.97,9.96,,,,
9769,05-13-2025 08:21:50,14.66,77.07,10.70,,,,
9770,05-13-2025 08:31:50,14.81,74.27,10.29,,,,
9771,05-13-2025 08:41:50,14.36,74.54,9.91,,,,
9772,05-13-2025 08:51:50,14.04,76.66,10.02,,,,
9773,05-13-2025 09:01:50,13.97,77.88,10.19,,,,
9774,05-13-2025 09:11:50,14.59,73.81,9.99,,,,
9775,05-13-2025 09:21:50,14.81,75.73,10.58,,,,
9776,05-13-2025 09:31:50,15.61,70.73,10.33,,,,
9777,05-13-2025 09:41:50,16.04,69.82,10.55,,,,
9778,05-13-2025 09:51:50,16.03,69.84,10.54,,,,
9779,05-13-2025 10:01:50,16.39,69.79,10.88,,,,
9780,05-13-2025 10:11:50,16.55,68.00,10.64,,,,
9781,05-13-2025 10:21:50,16.55,68.99,10.85,,,,
9782,05-13-2025 10:31:50,17.04,70.59,11.67,,,,
9783,05-13-2025 10:41:50,17.36,65.01,10.73,,,,
9784,05-13-2025 10:51:50,17.66,66.00,11.24,,,,
9785,05-13-2025 11:01:50,17.65,64.85,10.97,,,,
9786,05-13-2025 11:11:50,17.29,66.27,10.96,,,,
9787,05-13-2025 11:21:50,17.11,67.21,11.00,,,,
9788,05-13-2025 11:31:50,17.44,65.86,11.01,,,,
9789,05-13-2025 11:41:50,17.91,64.42,11.12,,,,
9790,05-13-2025 11:51:50,18.20,66.57,11.89,,,,
9791,05-13-2025 12:01:50,18.43,65.28,11.81,,,,
9792,05-13-2025 12:11:50,19.38,61.98,11.93,,,,
9793,05-13-2025 12:21:50,18.84,64.80,12.09,,,,
9794,05-13-2025 12:31:50,18.60,64.91,11.89,,,,
9795,05-13-2025 12:41:50,18.10,65.24,11.49,,,,
9796,05-13-2025 12:51:50,17.87,68.78,12.07,,,,
9797,05-13-2025 13:01:50,18.22,65.51,11.67,,,,
9798,05-13-2025 13:11:50,18.56,64.57,11.78,,,,
9799,05-13-2025 13:21:50,18.83,63.06,11.67,,,,
9800,05-13-2025 13:31:50,18.87,63.07,11.71,,,,
9801,05-13-2025 13:41:50,18.87,63.85,11.89,,,,
9802,05-13-2025 13:51:50,18.98,64.59,12.18,,,,
9803,05-13-2025 14:01:50,18.58,66.52,12.25,,,,
9804,05-13-2025 14:11:50,18.20,71.21,12.91,,,,
9805,05-13-2025 14:21:50,18.22,68.06,12.25,,,,
9806,05-13-2025 14:31:50,18.29,71.03,12.97,,,,
9807,05-13-2025 14:41:50,18.59,71.43,13.34,,,,
9808,05-13-2025 14:51:50,18.54,69.87,12.95,,,,
9809,05-13-2025 15:01:50,18.14,71.11,12.84,,,,
9810,05-13-2025 15:11:50,18.12,70.88,12.77,,,,
9811,05-13-2025 15:21:50,17.93,68.21,12.00,,,,
9812,05-13-2025 15:31:50,17.87,68.64,12.05,,,,
9813,05-13-2025 15:41:50,17.70,70.22,12.23,,,,
9814,05-13-2025 15:51:50,17.51,69.15,11.81,,,,
9815,05-13-2025 16:01:50,17.69,70.14,12.19,,,,
9816,05-13-2025 16:11:50,18.11,69.21,12.40,,,,
9817,05-13-2025 16:21:50,17.84,70.68,12.45,,,,
9818,05-13-2025 16:31:50,17.62,70.91,12.29,,,,
9819,05-13-2025 16:41:50,17.66,69.14,11.95,,,,
9820,05-13-2025 16:51:50,16.93,69.76,11.39,,,,
9821,05-13-2025 17:01:50,16.48,71.13,11.25,,,,
9822,05-13-2025 17:11:50,16.16,73.63,11.47,,,,
9823,05-13-2025 17:21:50,15.90,73.67,11.22,,,,
9824,05-13-2025 17:31:50,15.58,73.60,10.90,,,,
9825,05-13-2025 17:41:50,15.33,75.21,10.98,,,,
9826,05-13-2025 17:51:50,15.23,75.65,10.98,,,,
9827,05-13-2025 18:01:50,14.98,76.27,10.86,,,,
9828,05-13-2025 18:11:50,14.98,76.63,10.93,,,,
9829,05-13-2025 18:21:50,14.91,76.16,10.77,,,,
9830,05-13-2025 18:31:50,14.90,76.16,10.75,,,,
9831,05-13-2025 18:41:50,14.98,76.92,10.98,,,,
9832,05-13-2025 18:51:50,15.05,76.46,10.96,,,,
9833,05-13-2025 19:01:50,15.12,77.05,11.14,,,,
9834,05-13-2025 19:11:50,15.12,77.14,11.17,,,,
9835,05-13-2025 19:21:50,15.08,77.06,11.11,,,,
9836,05-13-2025 19:31:50,15.03,76.09,10.87,,,,
9837,05-13-2025 19:41:50,14.97,77.62,11.11,,,,
9838,05-13-2025 19:51:50,14.84,76.14,10.70,,,,
9839,05-13-2025 20:01:50,14.67,75.27,10.36,,,,
9840,05-13-2025 20:11:50,14.50,74.21,9.98,,,,
9841,05-13-2025 20:21:50,14.33,77.00,10.36,,,,
9842,05-13-2025 20:31:50,14.19,81.06,11.00,,,,
9843,05-13-2025 20:41:50,14.07,80.16,10.72,,,,
9844,05-13-2025 20:51:50,13.96,79.28,10.44,,,,
9845,05-13-2025 21:01:50,13.87,79.03,10.31,,,,
9846,05-13-2025 21:11:50,13.82,78.98,10.25,,,,
9847,05-13-2025 21:21:50,13.82,77.94,10.05,,,,
9848,05-13-2025 21:31:50,13.83,77.99,10.07,,,,
9849,05-13-2025 21:41:50,13.75,79.95,10.37,,,,
9850,05-13-2025 21:51:50,13.62,81.37,10.50,,,,
9851,05-13-2025 22:01:50,13.48,82.87,10.65,,,,
9852,05-13-2025 22:11:50,13.27,85.61,10.93,,,,
9853,05-13-2025 22:21:50,13.04,86.53,10.86,,,,
9854,05-13-2025 22:31:50,12.84,87.45,10.82,,,,
9855,05-13-2025 22:41:50,12.71,88.27,10.83,,,,
9856,05-13-2025 22:51:50,12.59,88.33,10.72,,,,
9857,05-13-2025 23:01:50,12.45,88.20,10.57,,,,
9858,05-13-2025 23:11:50,12.37,88.72,10.57,,,,
9859,05-13-2025 23:21:50,12.33,88.67,10.53,,,,
9860,05-13-2025 23:31:50,12.26,88.66,10.45,,,,
9861,05-13-2025 23:41:50,12.17,87.62,10.19,,,,
9862,05-13-2025 23:51:50,12.12,86.76,10.00,,,,
9863,05-14-2025 00:01:50,11.96,83.16,9.20,,,,
9864,05-14-2025 00:11:50,11.76,82.84,8.95,,,,
9865,05-14-2025 00:21:50,11.60,82.96,8.82,,,,
9866,05-14-2025 00:31:50,11.56,84.27,9.01,,,,
9867,05-14-2025 00:41:50,11.57,83.45,8.87,,,,
9868,05-14-2025 00:51:50,11.59,82.76,8.77,,,,
9869,05-14-2025 01:01:50,11.51,81.70,8.50,,,,
9870,05-14-2025 01:11:50,11.37,82.02,8.43,,,,
9871,05-14-2025 01:21:50,11.26,82.37,8.37,,,,
9872,05-14-2025 01:31:50,11.19,82.20,8.28,,,,
9873,05-14-2025 01:41:50,11.12,82.63,8.28,,,,
9874,05-14-2025 01:51:50,11.06,82.60,8.22,,,,
9875,05-14-2025 02:01:50,11.02,83.30,8.31,,,,
9876,05-14-2025 02:11:50,10.96,84.28,8.42,,,,
9877,05-14-2025 02:21:50,10.90,84.50,8.41,,,,
9878,05-14-2025 02:31:50,10.87,85.05,8.47,,,,
9879,05-14-2025 02:41:50,10.88,85.23,8.51,,,,
9880,05-14-2025 02:51:50,10.89,85.71,8.60,,,,
9881,05-14-2025 03:01:50,10.90,85.80,8.62,,,,
9882,05-14-2025 03:11:50,10.90,85.39,8.55,,,,
9883,05-14-2025 03:21:50,10.88,84.68,8.41,,,,
9884,05-14-2025 03:31:50,10.84,84.85,8.41,,,,
9885,05-14-2025 03:41:50,10.79,85.04,8.39,,,,
9886,05-14-2025 03:51:50,10.72,85.14,8.33,,,,
9887,05-14-2025 04:01:50,10.64,85.08,8.25,,,,
9888,05-14-2025 04:11:50,10.54,86.15,8.33,,,,
9889,05-14-2025 04:21:50,10.50,86.08,8.28,,,,
9890,05-14-2025 04:31:50,10.54,86.06,8.32,,,,
9891,05-14-2025 04:41:50,10.59,85.70,8.30,,,,
9892,05-14-2025 04:51:50,10.65,87.54,8.68,,,,
9893,05-14-2025 05:01:50,10.64,86.93,8.57,,,,
9894,05-14-2025 05:11:50,10.67,86.77,8.57,,,,
9895,05-14-2025 05:21:50,10.69,87.80,8.76,,,,
9896,05-14-2025 05:31:50,10.71,87.35,8.70,,,,
9897,05-14-2025 05:41:50,10.74,87.12,8.70,,,,
9898,05-14-2025 05:51:50,10.73,87.92,8.82,,,,
9899,05-14-2025 06:01:50,10.76,87.08,8.71,,,,
9900,05-14-2025 06:11:50,10.77,88.10,8.89,,,,
9901,05-14-2025 06:21:50,10.81,87.74,8.87,,,,
9902,05-14-2025 06:31:50,10.87,88.15,9.00,,,,
9903,05-14-2025 06:41:50,10.93,86.71,8.81,,,,
9904,05-14-2025 06:51:50,11.00,87.87,9.08,,,,
